UID,PHYLUM,CLASS,ORDER,FAMILY,GENUS,TARGET_TAXON,TAXA_ID,TOTAL300,IS_DISTINCT300,LAT_DD83,LON_DD83,STRAH_CAT,EPA_REG,SITE_ID,YEAR,DATE_COL,VISIT_NO,SAMPLE_TYPE,MMI_BENT,BENT_MMI_COND,candidate_station_1_id,candidate_station_1_distance_km,candidate_station_2_id,candidate_station_2_distance_km,candidate_station_3_id,candidate_station_3_distance_km,candidate_station_4_id,candidate_station_4_distance_km,candidate_station_5_id,candidate_station_5_distance_km
2012553,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CRICOTOPUS/ORTHOCLADIUS,3623,3.0,1.0,39.4104590040426,-89.13140441,SmallStreams,Region_05,NRS18_IL_10001,2018.0,6/8/2018,1,BERW,24.5,Poor,US1ILCN0015,3.9060031929029133,USC00116579,6.035194724051708,US1ILCN0008,9.15834087719087,US1ILCN0003,10.140407376620953,US1ILCN0007,16.53262421070957
2012554,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,NECTOPSYCHE,4011,1.0,1.0,32.6163205866772,-93.83192406,RiversOther,Region_06,NRS18_LA_10021,2018.0,6/8/2018,1,BETB,36.7,Poor,US1LACD0026,5.00676937730018,US1LACD0029,7.805466436103064,US1LABS0026,9.092894248888486,US1LABS0016,9.47022137280106,US1LABS0025,10.140536036667596
2012555,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LARSIA,LARSIA,3890,4.0,1.0,30.5777531906679,-91.52159023,LargeStreams,Region_06,NRS18_LA_10013,2018.0,6/10/2018,1,BERW,24.85,Poor,US1LAPC0004,14.222100432692095,US1LAPC0002,15.556143747917277,USC00166686,22.190527686214892,USC00166117,23.410698968300775,USC00168136,26.168475846812786
2012556,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,MACRONYCHUS,MACRONYCHUS,3952,1.0,1.0,43.2970920061679,-83.854919,LargeStreams,Region_05,NRS18_MI_10381,2018.0,6/11/2018,1,BERW,14.65,Poor,USC00200781,7.117645025844964,USC00200981,7.2590888264242395,US1MISG0010,11.420561225690875,USC00202955,11.502990568271745,US1MISG0004,11.555185463406525
2012557,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,HYDROPTILA,HYDROPTILA,3846,1.0,1.0,37.5558766579209,-121.1504748,RiversMajor,Region_09,NRS18_CA_10035,2018.0,6/11/2018,1,BETB,28.7,Poor,USC00045741,13.045358362285597,USW00023248,14.060632656920763,US1CASS0006,17.35858367515557,US1CASS0010,17.369653837454834,USW00023240,17.39882660451418
2012558,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOCHIRONOMUS,CRYPTOCHIRONOMUS,3625,1.0,1.0,36.2653771560753,-82.31630717,LargeStreams,Region_04,NRS18_TN_10009,2018.0,6/11/2018,1,BERW,30.45,Poor,USC00404659,5.911934573183003,USC00404660,5.935028114276383,US1TNWS0028,7.050863777042442,USC00404657,7.2778156635962645,USC00404662,7.704668253149083
2012559,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,CAECIDOTEA,CAECIDOTEA,3540,1.0,1.0,29.8973346456281,-90.68333669,LargeStreams,Region_06,NRS18_LA_10001,2018.0,6/10/2018,1,BETB,10.85,Poor,US1LALF0004,9.318184290137696,USC00165783,15.772365134243548,USC00169027,16.809927928965358,USC00162002,16.926538467482295,US1LALF0007,16.935260851818487
2012560,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,TANYTARSUS,4348,2.0,1.0,37.0872538075318,-99.25331095,SmallStreams,Region_07,NRS18_KS_10126,2018.0,6/11/2018,1,BERW,35.62,Good,US1KSCM0009,5.401520237372686,US1KSCM0007,14.871821952567817,USC00148914,18.215516174231553,USC00141704,21.132989691939457,US1KSCM0006,21.426217061460108
2012561,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,1.0,0.0,37.1619101695804,-88.71408115,LargeStreams,Region_05,NRS18_IL_10013,2018.0,6/11/2018,1,BERW,23.08,Poor,USC00113120,2.0137275484564365,USC00115606,3.189762106576192,US1ILMC0002,3.3490099620808844,US1ILMC0004,3.822397267673816,USC00157311,6.275625569819813
2012562,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,KLOOSIA,KLOOSIA,3875,2.0,1.0,35.9258186742867,-99.51524603,RiversMajor,Region_06,NRS18_OK_10050,2018.0,6/11/2018,1,BERW,25.03,Fair,USC00345090,17.04114987296876,USC00341404,19.012101226764507,USC00341396,23.190719182608365,USC00347714,24.09925281172174,US1OKRM0002,25.077246898578174
2012563,MOLLUSCA,GASTROPODA,,,,GASTROPODA,3745,38.0,0.0,37.069523711458,-89.17324304,LargeStreams,Region_05,NRS18_IL_10030,2018.0,6/10/2018,1,BETB,25.52,Poor,USC00115880,2.417216937124469,USW00093809,3.2300804373946717,US1ILAL0002,6.720414193582267,USC00111169,7.257020401982585,USC00113580,15.934249434236056
2012564,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,GAMMARUS,GAMMARUS,3744,1.0,1.0,30.794801031892,-91.20538568,SmallStreams,Region_06,NRS18_LA_10012,2018.0,6/11/2018,1,BERW,34.92,Poor,USC00164573,8.687101322732564,US1LAEF0006,8.94771950966427,US1LAEF0007,9.873359803624334,US1LAEB0056,12.196183593321084,US1LAEB0028,12.309684154807032
2012565,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,GYRAULUS,GYRAULUS,3771,1.0,1.0,39.1951946100098,-117.3464915,RiversOther,Region_09,NRS18_NV_10012,2018.0,6/11/2018,1,BERW,35.07,Poor,USR0000NWAS,9.113257981277975,USC00266746,15.809313192316194,USC00261630,21.07291431892142,USC00264253,22.19065586720203,USS0017K04S,22.932686847911636
2012566,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,PISIDIUM,4159,3.0,1.0,43.1255579286456,-75.5838354,SmallStreams,Region_02,NRS18_NY_10025,2018.0,6/12/2018,1,BERW,14.05,Poor,US1NYOD0069,5.354731868630844,US1NYOD0011,5.551223684827546,US1NYMD0002,7.628158133224114,US1NYOD0052,8.191672542175587,US1NYMD0022,8.538638922538816
2012567,ARTHROPODA,INSECTA,LEPIDOPTERA,PYRALIDAE,PETROPHILA,PETROPHILA,4142,1.0,1.0,29.2389273320159,-98.45168436,RiversOther,Region_06,NRS18_TX_10009,2018.0,6/12/2018,1,BETB,53.02,Good,USC00417948,6.945406266446031,US1TXBXR169,7.625498226227719,US1TXBXR527,7.906799018379864,US1TXBXR376,8.64883560164647,US1TXBXR271,9.288619292988466
2012568,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,GYRAULUS,GYRAULUS,3771,38.0,1.0,46.2485468252275,-101.5314637,LargeStreams,Region_08,NRS18_ND_10015,2018.0,6/12/2018,1,BERW,27.77,Poor,US1NDGT0009,13.121199832458226,USC00325090,13.358125122673632,USC00326050,17.482776569535925,USC00321365,18.89247920501038,US1NDGT0007,19.56369162747092
2012569,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CORYNONEURA,CORYNONEURA,3620,1.0,1.0,43.3109667640185,-83.96788191,RiversOther,Region_05,NRS18_MI_10010,2018.0,6/12/2018,1,BETB,26.73,Fair,US1MISG0010,7.876234746622282,USC00200981,8.8083850541929,USC00207222,11.296847469988919,USC00207225,14.147919653711812,US1MISG0013,15.056971233778093
2012570,ANNELIDA,OLIGOCHAETA,,,,OLIGOCHAETA,4061,115.0,1.0,38.1522024682039,-121.2840803,RiversOther,Region_09,NRS18_CA_10032,2018.0,6/12/2018,1,BETB,15.02,Poor,US1CASJ0020,1.5765089552529552,US1CASJ0005,2.530510337745482,USC00045032,5.136674897887427,USC00040010,10.26763941259909,USC00042760,11.632282566132215
2012571,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,SPIROSPERMA,SPIROSPERMA,4302,,,38.6382807745578,-79.19020318,SmallStreams,Region_03,NRS18_WV_10012,2018.0,6/12/2018,1,BERW,45.52,Good,USC00461091,4.4467873171561765,US1WVPN0001,9.793070484175475,USC00468589,10.628732288056884,USC00463215,11.134887274809305,USC00469049,18.03546359343628
2012572,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CRICOTOPUS/ORTHOCLADIUS,3623,,,41.7429186304748,-80.86951805,RiversOther,Region_05,NRS18_OH_10030,2018.0,6/12/2018,1,BETB,7.17,Poor,USC00333095,6.723242371610747,USC00334047,8.597920461275532,USC00333094,11.14202786312252,USC00337175,12.191281568041475,USC00333750,12.258895816038901
2012573,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,COELOTANYPUS,COELOTANYPUS,3604,,,29.679748534922,-91.28559159,RiversOther,Region_06,NRS18_LA_10014,2018.0,6/12/2018,1,BETB,45.92,Fair,US1LAMY0002,5.455944012262797,USC00160395,8.278015461943525,USC00166394,10.58482335631658,USW00012968,26.760839733395052,USC00163313,29.632191105279464
2012574,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,ACRONEURIA,ACRONEURIA,3412,6.0,1.0,,,,Region_05,NRS18_MN_RF001,,6/12/2018,1,BERW,47.75,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2012575,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATENDIPES,PARATENDIPES,4121,1.0,1.0,35.8145455194267,-98.70209368,RiversMajor,Region_06,NRS18_OK_10051,2018.0,6/12/2018,1,BERW,57.73,Good,USC00348815,7.952960215842798,US1OKBL0002,8.202450954119865,USC00346562,9.909555679857606,USC00349370,16.15547510745005,US1OKCS0003,21.706470549399505
2012576,ARTHROPODA,INSECTA,DIPTERA,DOLICHOPODIDAE,,DOLICHOPODIDAE,3671,1.0,1.0,37.510173798271,-112.0337049,LargeStreams,Region_08,NRS18_UT_10003,2018.0,6/12/2018,1,BERW,33.43,Poor,USC00424755,4.029769907362598,USW00003081,5.023790107245831,US1UTGF0001,6.6978415223087095,USC00423847,6.952570745283203,USC00428847,13.518615073665961
2012577,ARTHROPODA,INSECTA,HEMIPTERA,NEPIDAE,RANATRA,RANATRA,4239,1.0,1.0,29.9299768311603,-91.46407665,RiversMajor,Region_06,NRS18_LA_10022,2018.0,6/12/2018,1,BETB,17.32,Poor,US1LAMY0003,11.787175729833823,USC00163313,14.15573526804105,US1LAIB0006,20.05805878345276,USC00164674,24.024819068845435,USC00160565,26.33631385166119
2012578,ARTHROPODA,INSECTA,COLEOPTERA,GYRINIDAE,,GYRINIDAE,3773,1.0,1.0,40.373148738011,-81.21326468,SmallStreams,Region_05,NRS18_OH_10005,2018.0,6/12/2018,1,BERW,25.82,Poor,USC00338240,2.2745568776969396,USC00334473,10.46285747742433,USC00332160,11.613251489397793,USC00332156,11.959632848060208,US1OHTS0014,12.535888456901036
2012579,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,CENTROPTILUM,CENTROPTILUM,3564,22.0,1.0,38.1824514486721,-120.701042,RiversOther,Region_09,NRS18_CA_10031,2018.0,6/12/2018,1,BERW,52.08,Fair,USC00047702,2.824212460810542,US1CACV0011,13.812138419110576,USC00041428,14.441771982312142,USC00042728,16.6864340148447,USR0000CESP,17.584857868653128
2012580,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,PISIDIIDAE,4158,1.0,1.0,29.2015432653605,-98.91300267,SmallStreams,Region_06,NRS18_TX_10081,2018.0,6/13/2018,1,BERW,14.82,Poor,US1TXMDN039,4.096623716003295,USC00412430,5.8687316834327365,US1TXMDN031,5.885833650000785,US1TXMDN028,6.10207624968041,USC00416205,6.117684200403413
2012581,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,TORRENTICOLIDAE,TORRENTICOLA,TORRENTICOLA,4371,1.0,1.0,43.9146165210406,-72.45774359,SmallStreams,Region_01,NRS18_VT_10006,2018.0,6/13/2018,1,BERW,57.53,Good,USC00438483,2.0601502750213165,USC00438105,7.056889045708402,USC00431360,7.662372595097929,US1VTOG0015,8.155501136110066,USC00431363,10.88895766182724
2012582,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LEBERTIIDAE,LEBERTIA,LEBERTIA,3892,1.0,1.0,37.9097590797239,-121.3253004,RiversMajor,Region_09,NRS18_CA_10033,2018.0,6/13/2018,1,BETB,14.65,Poor,USC00048554,2.710049777124623,USC00048559,6.58923478826831,USC00048557,6.814527422304771,US1CASJ0006,6.851577209387545,US1CASJ0010,7.1771802778986595
2012584,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,,,41.000490835181,-96.40578925,LargeStreams,Region_07,NRS18_NE_10035,2018.0,6/13/2018,1,BERW,38.03,Fair,USC00250375,4.9376155049773445,US1NESN0005,5.575676091494042,USC00250372,7.225619722537337,US1NESN0012,13.597130354164737,US10lanc031,14.186488663737299
2012585,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DIPLOCLADIUS,DIPLOCLADIUS,3663,8.0,1.0,43.1833560665584,-82.90068569,SmallStreams,Region_05,NRS18_MI_10081,2018.0,6/13/2018,1,BERW,30.08,Fair,USC00208402,2.6443677119450335,US1MISN0001,6.6919956246411125,USC00201052,8.202448832921926,USC00209188,9.1494678423736,USC00201133,12.24537396899002
2012586,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,,,37.0769412359408,-113.5970206,SmallStreams,Region_08,NRS18_UT_10005,2018.0,6/13/2018,1,BERW,8.53,Poor,US1UTWG0012,1.8061814139026788,US1UTWG0001,2.1619631531703387,USW00023186,2.5776011078541026,US1UTWG0011,4.0770054685156785,US1UTWG0016,4.396507234363668
2012587,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PAGASTIA,PAGASTIA,4088,1.0,1.0,39.2941919584398,-119.9310072,SmallStreams,Region_09,NRS18_NV_10016,2018.0,6/13/2018,1,BERW,31.97,Poor,USS0019K07S,4.547906967980591,USC00263960,5.3087356574592235,US1NVWH0161,5.618005070246443,US1NVWH0121,5.769978205716966,USC00265445,5.979582705003398
2012588,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,,CAMBARIDAE,3548,6.0,1.0,35.8290996848797,-83.48464238,SmallStreams,Region_04,NRS18_TN_10004,2018.0,6/13/2018,1,BERW,21.52,Poor,US1TNSV0005,1.6051953692464231,US1TNSV0018,4.89786026922025,US1TNSV0007,7.310405807241872,USC00407172,7.789319629711232,US1TNSV0004,10.099163903889389
2012589,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LEBERTIIDAE,LEBERTIA,LEBERTIA,3892,1.0,1.0,35.9151334434889,-82.99069143,RiversOther,Region_04,NRS18_TN_10024,2018.0,6/12/2018,1,BETB,16.67,Poor,USC00409847,5.171285622110717,USC00315402,11.543166034963832,US1NCMS0022,11.9264396861175,US1NCMS0010,13.71511848285097,USC00314265,14.274817565827801
2012590,ARTHROPODA,INSECTA,TRICHOPTERA,PHILOPOTAMIDAE,CHIMARRA,CHIMARRA,3579,1.0,1.0,38.5806748354441,-79.51500414,SmallStreams,Region_03,NRS18_WV_10016,2018.0,6/13/2018,1,BERW,66.82,Good,USC00468433,11.412348372195819,USC00468432,13.36316668682282,USC00468172,18.28416374378251,USC00466743,18.28416374378251,USC00445698,19.177379175887427
2012591,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,44.218997611469,-90.21632293,SmallStreams,Region_05,NRS18_WI_10001,2018.0,6/13/2018,1,BERW,5.88,Poor,USC00475236,2.0878637555657242,USC00475164,11.617275697826004,US1WIWD0013,11.770466478807935,USC00470456,11.968066476111275,USW00054903,17.97267704763583
2012592,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,GLYPTOTENDIPES,GLYPTOTENDIPES,3756,1.0,1.0,30.1213229866022,-90.91754477,RiversMajor,Region_06,NRS18_LA_10016,2018.0,6/13/2018,1,BETB,16.13,Poor,US1LAAS0015,0.9106725169964799,USC00162536,2.6193917655629506,USC00161323,3.1897730624211977,US1LASJ0004,3.2444258786382685,US1LAAS0011,3.5710594176519
2012593,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,DICRANOTA,DICRANOTA,3657,1.0,1.0,40.7066287904526,-80.79917275,SmallStreams,Region_05,NRS18_OH_10001,2018.0,6/13/2018,1,BERW,20.48,Poor,US1OHCB0010,7.578722895987253,USC00335315,8.450588663297973,US1OHCB0008,12.30482179848761,USC00337417,12.608072395898303,US1OHCB0004,12.675513063216071
2012594,MOLLUSCA,BIVALVIA,VENEROIDA,CORBICULIDAE,CORBICULA,CORBICULA,3612,5.0,1.0,41.6930229742819,-88.45975941,SmallStreams,Region_05,NRS18_IL_10366,2018.0,6/13/2018,1,BERW,30.87,Fair,US1ILKD0111,0.674613441800769,US1ILKD0143,0.8106418442544302,US1ILKD0107,2.656102545918588,US1ILKD0059,3.4598232158594966,US1ILKD0106,4.144397679925271
2012595,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,PHAENOPSECTRA,4143,5.0,1.0,43.8207208737139,-72.54251143,RiversOther,Region_01,NRS18_VT_10335,2018.0,6/12/2018,1,BETB,90.23,Good,USC00430660,7.416139063925617,US1VTWR0002,8.826300127066553,USC00430315,9.864474189415276,USC00430661,10.134629254304704,USC00438483,11.680334828005696
2012596,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ZAVRELIMYIA,ZAVRELIMYIA,4433,,,43.0156685661783,-76.85464203,SmallStreams,Region_02,NRS18_NY_10009,2018.0,6/13/2018,1,BERW,2.4,Poor,USC00301580,4.987224598885691,USC00305171,7.3599704716045995,US1NYWN0026,7.86790035073152,USC00301265,12.346731720088496,USC00308987,12.72986930021866
2012597,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,BOREOCHLUS,BOREOCHLUS,3521,1.0,1.0,38.3423583940875,-120.2595173,SmallStreams,Region_09,NRS18_CA_10088,2018.0,6/13/2018,1,BERW,14.13,Poor,USC00041277,8.571520025746496,US1CACV0006,12.02526556025336,US1CACV0012,13.20875103878638,US1CACV0014,14.851375196107714,US1CACV0015,15.62752566636845
2012598,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,CHIRONOMUS,3582,25.0,1.0,40.370644112306,-96.88977412,RiversOther,Region_07,NRS18_NE_10044,2018.0,6/14/2018,1,BERW,19.0,Poor,US10gage020,1.7443647750552524,US10sali004,4.294212442736217,US10jeff012,7.135565151049767,US10gage004,7.2634909293841865,US10jeff025,8.682196504330856
2012599,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOTENDIPES,CRYPTOTENDIPES,3628,14.0,1.0,46.2786345724905,-100.2428553,LargeStreams,Region_08,NRS18_ND_10010,2018.0,6/14/2018,1,BERW,54.9,Fair,US1NDEM0006,1.3212980744414835,USC00325210,1.6273832325482553,USC00325211,6.890807388894597,USC00324083,28.05109747800444,USC00323826,34.22687954642287
2012600,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,PIONIDAE,PIONA,PIONA,4155,3.0,1.0,37.95233572,-121.339221,RiversMajor,Region_09,NRS18_CA_10054,2018.0,6/14/2018,1,BETB,10.6,Poor,USC00048554,2.1794272986695677,US1CASJ0003,4.352566030152139,US1CASJ0010,4.433242655422226,USC00048560,5.559932668209271,US1CASJ0011,5.926108090926779
2012601,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,2.0,0.0,42.6364276619761,-82.58948436,SmallStreams,Region_05,NRS18_MI_10015,2018.0,6/14/2018,1,BERW,16.6,Poor,USC00200106,4.399327141722958,US1MISC0008,4.510292369317238,USC00330610,5.174743716805782,US1MISC0019,10.860088368790981,CA1ON001001,10.892686585069482
2012602,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,GAMMARUS,GAMMARUS,3744,1.0,1.0,35.0689537737159,-85.33959599,RiversMajor,Region_04,NRS18_TN_10010,2018.0,6/14/2018,1,BETB,13.25,Poor,USW00053875,3.6123340233651384,US1TNHL0045,4.237243368275621,US1TNHL0061,4.4251363473871494,USC00408315,5.392861835238937,US1TNHL0007,6.494507840761758
2012603,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,GOMPHIDAE,3759,10.0,1.0,38.8039369853409,-80.89188502,SmallStreams,Region_03,NRS18_WV_10003,2018.0,6/14/2018,1,BERW,39.52,Fair,USC00467743,6.861418434242063,USC00465341,8.260544420421292,USC00463544,15.361873990134802,US1WVGL0004,17.167802315324696,USC00463361,18.85834010350568
2012604,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,,CRANGONYCTIDAE,4616,1.0,0.0,39.0821588207562,-119.7573087,LargeStreams,Region_09,NRS18_NV_10002,2018.0,6/14/2018,1,BERW,47.83,Fair,US1NVDG0006,2.7581936335523096,USC00261485,4.881751321680802,US1NVCC0009,5.263699269554653,US1NVDG0002,5.755493908185355,US1NVCC0017,6.309537521744728
2012605,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,BRUNDINIELLA,BRUNDINIELLA,3536,,,37.4304179006247,-112.3516252,SmallStreams,Region_08,NRS18_UT_10012,2018.0,6/14/2018,1,BERW,19.82,Poor,USC00420086,11.554743021614279,USS0012M26S,12.292589935516691,USR0000AQUA,12.435861698437446,USS0012M06S,15.469310421149085,USC00427155,16.438751255390056
2012606,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,DERO,DERO,3646,1.0,1.0,43.9282731504937,-89.90294537,LargeStreams,Region_05,NRS18_WI_10020,2018.0,6/14/2018,1,BERW,24.38,Fair,USC00472973,7.768611707203042,US1WIJN0012,7.924765631404741,US1WIAD0002,8.018574503659902,US1WIJN0001,9.315121456231502,US1WIJN0006,13.318883776445167
2012607,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ERIOPTERA,ERIOPTERA,3715,2.0,1.0,39.3300238547967,-82.26816993,LargeStreams,Region_05,NRS18_OH_10011,2018.0,6/11/2018,1,BERW,23.9,Poor,US1OHAT0007,3.8235000737798517,US1OHAT0022,5.37788645707129,US1OHAT0006,6.721480216064584,US1OHAT0028,8.28789137654669,US1OHVN0003,8.7828100031027
2012608,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,RHYACODRILUS,RHYACODRILUS,4252,1.0,1.0,41.7962135789557,-80.9177645,SmallStreams,Region_05,NRS18_OH_10006,2018.0,6/14/2018,1,BERW,6.85,Poor,USC00333095,5.792453553392594,USC00333094,7.567367179918151,USC00333750,10.782902562787003,USC00330264,11.445306530316191,US1OHLK0011,12.974624187021702
2012609,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACCAFFERTIUM,MACCAFFERTIUM,3948,14.0,1.0,41.8336988335023,-79.17311249,RiversMajor,Region_03,NRS18_PA_10028,2018.0,6/14/2018,1,BETB,67.0,Good,USC00369298,2.4389938277494907,US1PAWR0005,11.237444557855135,USC00369966,12.031960775245391,USC00367729,12.067646324557796,USC00364571,12.975750151486931
2012610,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONINAE,3567,1.0,1.0,30.3939768483243,-93.6423649,LargeStreams,Region_06,NRS18_LA_10020,2018.0,6/14/2018,1,BERW,4.95,Poor,USC00168750,8.90439294857721,USC00162364,17.12169585169264,USC00162361,17.21165243923162,USC00412436,19.884815278612315,USC00416680,20.780946577193973
2012611,ARTHROPODA,ARACHNIDA,,,,ARACHNIDA,3472,,,30.6203080332172,-89.85630536,SmallStreams,Region_06,NRS18_LA_10018,2018.0,6/14/2018,1,BERW,17.28,Poor,USC00167162,4.159119676155978,USC00168861,6.954351210848192,USC00168906,9.912956516423543,USC00168910,11.897927450335366,US1MSPR0009,15.397792918457228
2012612,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARACHIRONOMUS,PARACHIRONOMUS,4099,2.0,1.0,30.6008304865749,-91.87677286,RiversOther,Region_06,NRS18_LA_10005,2018.0,6/17/2018,1,BETB,28.68,Poor,USC00166117,16.507303620867287,US1LASL0010,18.798158252284594,US1LASL0008,20.197364847871235,US1LASL0006,20.223066384766796,USC00167001,20.563763286262006
2012613,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,PALAEMON,PALAEMON,5126,9.0,1.0,29.7636146012318,-91.44423666,RiversOther,Region_06,NRS18_LA_10015,2018.0,6/17/2018,1,BETB,40.28,Poor,USC00163313,11.708766560506565,US1LAMY0003,15.064249155076835,US1LAMY0002,19.94382567241606,USW00012968,24.063717013804236,USC00160395,25.218878141167608
2012624,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,RHEOTANYTARSUS,4247,3.0,1.0,41.1477995224287,-88.8611122,RiversOther,Region_05,NRS18_IL_10041,2018.0,6/27/2018,1,BETB,61.0,Good,US1ILLS0045,3.6349666890245107,US1ILLS0061,4.285645733917639,US1ILLS0008,4.750460358482365,US1ILLV0012,5.156015960546381,USC00118353,7.393959254086086
2012625,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,7.0,1.0,29.9042714337773,-92.11600351,RiversOther,Region_06,NRS18_LA_10003,2018.0,6/18/2018,1,BETB,6.33,Poor,US1LAVM0008,6.937748610626395,USC00160007,7.18688786411091,US1LAVM0009,7.694719207225103,US1LAVM0004,8.042948904313624,US1LAVM0007,9.926570494796685
2012626,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,QUISTADRILUS,QUISTADRILUS,4235,23.0,1.0,43.0019509881864,-88.15254292,LargeStreams,Region_05,NRS18_WI_10039,2018.0,6/18/2018,1,BERW,15.62,Poor,US1WIWK0047,2.196544179918861,US1WIWK0074,2.7262997961701507,US1WIWK0147,2.889092977792784,US1WIWK0015,2.9178731123461117,US1WIWK0010,3.498229666126362
2012627,ARTHROPODA,MALACOSTRACA,DECAPODA,,,DECAPODA,3642,1.0,1.0,38.435007,-121.5249089,RiversMajor,Region_09,NRS18_CA_10036,2018.0,6/18/2018,1,BETB,7.88,Poor,USC00041784,2.1629049612210727,USW00023232,8.357112951992594,USP00CA0003,8.407491215193248,US1CASA0036,8.581332232374178,US1CASA0041,10.761069513415643
2012628,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,SPERCHON,SPERCHON,4296,1.0,1.0,36.7399087186253,-114.2059875,RiversMajor,Region_09,NRS18_NV_10008,2018.0,6/19/2018,1,BERW,27.9,Poor,USC00261324,7.1282021343393005,USC00261327,7.762291989467863,US1NVCK0017,10.095972841353138,US1NVCK0101,13.133909208333758,US1NVCK0009,13.215409707525795
2012631,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,RHEOTANYTARSUS,4247,1.0,1.0,46.799314807785,-121.0911192,LargeStreams,Region_10,NRS18_WA_10043,2018.0,6/18/2018,1,BERW,75.07,Good,USC00454698,8.934503582562336,USC00451928,8.934503582562336,US1WAYK0023,12.810146015252174,USC00453216,13.421870372368598,USC00458442,16.29946848757898
