UID,PHYLUM,CLASS,ORDER,FAMILY,GENUS,TARGET_TAXON,TAXA_ID,TOTAL300,IS_DISTINCT300,LAT_DD83,LON_DD83,STRAH_CAT,EPA_REG,SITE_ID,YEAR,DATE_COL,VISIT_NO,SAMPLE_TYPE,MMI_BENT,BENT_MMI_COND,nearest_station_id
2012593,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,DICRANOTA,DICRANOTA,3657,1,1,40.7066287904526,-80.79917275,SmallStreams,Region_05,NRS18_OH_10001,2018,6/13/2018,1,BERW,20.48,Poor,US1OHCB0010
2012594,MOLLUSCA,BIVALVIA,VENEROIDA,CORBICULIDAE,CORBICULA,CORBICULA,3612,5,1,41.6930229742819,-88.45975941,SmallStreams,Region_05,NRS18_IL_10366,2018,6/13/2018,1,BERW,30.87,Fair,US1ILKD0111
2012595,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,PHAENOPSECTRA,4143,5,1,43.8207208737139,-72.54251143,RiversOther,Region_01,NRS18_VT_10335,2018,6/12/2018,1,BETB,90.23,Good,USC00430660
2012596,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ZAVRELIMYIA,ZAVRELIMYIA,4433,,,43.0156685661783,-76.85464203,SmallStreams,Region_02,NRS18_NY_10009,2018,6/13/2018,1,BERW,2.4,Poor,USC00301580
2012597,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,BOREOCHLUS,BOREOCHLUS,3521,1,1,38.3423583940875,-120.2595173,SmallStreams,Region_09,NRS18_CA_10088,2018,6/13/2018,1,BERW,14.13,Poor,USC00041277
2012598,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,CHIRONOMUS,3582,25,1,40.370644112306,-96.88977412,RiversOther,Region_07,NRS18_NE_10044,2018,6/14/2018,1,BERW,19,Poor,US10gage020
2012599,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOTENDIPES,CRYPTOTENDIPES,3628,14,1,46.2786345724905,-100.2428553,LargeStreams,Region_08,NRS18_ND_10010,2018,6/14/2018,1,BERW,54.9,Fair,US1NDEM0006
2012600,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,PIONIDAE,PIONA,PIONA,4155,3,1,37.95233572,-121.339221,RiversMajor,Region_09,NRS18_CA_10054,2018,6/14/2018,1,BETB,10.6,Poor,USC00048554
2012601,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,2,0,42.6364276619761,-82.58948436,SmallStreams,Region_05,NRS18_MI_10015,2018,6/14/2018,1,BERW,16.6,Poor,USC00200106
2012602,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,GAMMARUS,GAMMARUS,3744,1,1,35.0689537737159,-85.33959599,RiversMajor,Region_04,NRS18_TN_10010,2018,6/14/2018,1,BETB,13.25,Poor,USW00053875
2012603,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,GOMPHIDAE,3759,10,1,38.8039369853409,-80.89188502,SmallStreams,Region_03,NRS18_WV_10003,2018,6/14/2018,1,BERW,39.52,Fair,USC00467743
2012604,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,,CRANGONYCTIDAE,4616,1,0,39.0821588207562,-119.7573087,LargeStreams,Region_09,NRS18_NV_10002,2018,6/14/2018,1,BERW,47.83,Fair,US1NVDG0006
2012605,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,BRUNDINIELLA,BRUNDINIELLA,3536,,,37.4304179006247,-112.3516252,SmallStreams,Region_08,NRS18_UT_10012,2018,6/14/2018,1,BERW,19.82,Poor,USC00420086
2012606,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,DERO,DERO,3646,1,1,43.9282731504937,-89.90294537,LargeStreams,Region_05,NRS18_WI_10020,2018,6/14/2018,1,BERW,24.38,Fair,USC00472973
2012607,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ERIOPTERA,ERIOPTERA,3715,2,1,39.3300238547967,-82.26816993,LargeStreams,Region_05,NRS18_OH_10011,2018,6/11/2018,1,BERW,23.9,Poor,US1OHAT0007
2012608,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,RHYACODRILUS,RHYACODRILUS,4252,1,1,41.7962135789557,-80.9177645,SmallStreams,Region_05,NRS18_OH_10006,2018,6/14/2018,1,BERW,6.85,Poor,USC00333095
2012609,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACCAFFERTIUM,MACCAFFERTIUM,3948,14,1,41.8336988335023,-79.17311249,RiversMajor,Region_03,NRS18_PA_10028,2018,6/14/2018,1,BETB,67,Good,USC00369298
2012610,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONINAE,3567,1,1,30.3939768483243,-93.6423649,LargeStreams,Region_06,NRS18_LA_10020,2018,6/14/2018,1,BERW,4.95,Poor,USC00168750
2012611,ARTHROPODA,ARACHNIDA,,,,ARACHNIDA,3472,,,30.6203080332172,-89.85630536,SmallStreams,Region_06,NRS18_LA_10018,2018,6/14/2018,1,BERW,17.28,Poor,USC00167162
2012612,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARACHIRONOMUS,PARACHIRONOMUS,4099,2,1,30.6008304865749,-91.87677286,RiversOther,Region_06,NRS18_LA_10005,2018,6/17/2018,1,BETB,28.68,Poor,USC00166117
2012613,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,PALAEMON,PALAEMON,5126,9,1,29.7636146012318,-91.44423666,RiversOther,Region_06,NRS18_LA_10015,2018,6/17/2018,1,BETB,40.28,Poor,USC00163313
2012624,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,RHEOTANYTARSUS,4247,3,1,41.1477995224287,-88.8611122,RiversOther,Region_05,NRS18_IL_10041,2018,6/27/2018,1,BETB,61,Good,US1ILLS0045
2012625,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,7,1,29.9042714337773,-92.11600351,RiversOther,Region_06,NRS18_LA_10003,2018,6/18/2018,1,BETB,6.33,Poor,US1LAVM0008
2012626,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,QUISTADRILUS,QUISTADRILUS,4235,23,1,43.0019509881864,-88.15254292,LargeStreams,Region_05,NRS18_WI_10039,2018,6/18/2018,1,BERW,15.62,Poor,US1WIWK0047
2012627,ARTHROPODA,MALACOSTRACA,DECAPODA,,,DECAPODA,3642,1,1,38.435007,-121.5249089,RiversMajor,Region_09,NRS18_CA_10036,2018,6/18/2018,1,BETB,7.88,Poor,USC00041784
2012628,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,SPERCHON,SPERCHON,4296,1,1,36.7399087186253,-114.2059875,RiversMajor,Region_09,NRS18_NV_10008,2018,6/19/2018,1,BERW,27.9,Poor,USC00261324
2012631,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,RHEOTANYTARSUS,4247,1,1,46.799314807785,-121.0911192,LargeStreams,Region_10,NRS18_WA_10043,2018,6/18/2018,1,BERW,75.07,Good,USC00451928
2012633,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,1,0,35.5300004976254,-99.13021371,RiversMajor,Region_06,NRS18_OK_10056,2018,6/18/2018,1,BERW,39.6,Good,USC00341909
2012634,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STICTOCHIRONOMUS,STICTOCHIRONOMUS,4315,1,1,,,,Region_07,NRS18_KS_RF001,,6/19/2018,1,BERW,63.2,,ACW00011604
2012635,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LIMNESIIDAE,LIMNESIA,LIMNESIA,3920,3,1,38.2035883202042,-121.4779461,RiversOther,Region_09,NRS18_CA_10052,2018,6/19/2018,1,BETB,18.1,Poor,USC00049428
2012636,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,PENTAGENIA,PENTAGENIA,4133,1,1,31.4917797791757,-91.51728864,RiversMajor,Region_06,NRS18_LA_10481,2018,6/18/2018,1,BETB,11.7,Poor,USC00169355
2012637,ARTHROPODA,INSECTA,DIPTERA,DOLICHOPODIDAE,,DOLICHOPODIDAE,3671,1,1,35.005534759001,-99.86688863,LargeStreams,Region_06,NRS18_OK_11082,2018,6/18/2018,1,BERW,1.48,Poor,USC00349213
2012638,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POTTHASTIA,POTTHASTIA,4187,4,1,47.0280903468924,-120.6529174,SmallStreams,Region_10,NRS18_WA_10211,2018,6/17/2018,1,BERW,30.22,Poor,USC00452507
2012639,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,26,0,39.5986288465637,-120.9971606,SmallStreams,Region_09,NRS18_CA_10009,2018,6/18/2018,1,BERW,64.58,Good,USC00044773
2012640,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES,4130,,,38.2434528184374,-97.43661106,SmallStreams,Region_07,NRS18_KS_10123,2018,6/18/2018,1,BERW,23.45,Fair,USC00143134
2012641,MOLLUSCA,GASTROPODA,,,,GASTROPODA,3745,22,0,31.5511894370879,-91.80544935,RiversMajor,Region_06,NRS18_LA_10007,2018,6/19/2018,1,BETB,24.02,Poor,US1LACT0003
2012642,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,TANYTARSUS,4348,3,1,45.508216032926,-120.3600376,RiversMajor,Region_10,NRS18_OR_10042,2018,6/19/2018,1,BETB,58.27,Good,USC00355545
2012643,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,GYRAULUS,GYRAULUS,3771,5,1,39.788304053574,-111.1081376,LargeStreams,Region_08,NRS18_UT_10004,2018,6/18/2018,1,BERW,5.93,Poor,USC00427724
2012645,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ERIOPTERA,ERIOPTERA,3715,1,1,32.4033691009179,-84.84835929,LargeStreams,Region_04,NRS18_GA_10011,2018,6/19/2018,1,BERW,84.03,Good,USW00003874
2012646,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,5,1,35.142581357281,-99.26381597,RiversOther,Region_06,NRS18_OK_10058,2018,6/19/2018,1,BERW,14.4,Poor,USC00347140
2012647,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PROCLADIUS,PROCLADIUS,4191,3,1,38.6201426404561,-85.41853707,SmallStreams,Region_04,NRS18_KY_10001,2018,6/19/2018,1,BERW,16.05,Poor,US1KYTB0001
2012648,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,2,1,42.2538625432931,-83.11887269,RiversOther,Region_05,NRS18_MI_10682,2018,6/19/2018,1,BETB,14.4,Poor,CA1ON000102
2012649,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONIDAE,3566,1,0,35.5431044014659,-99.02002774,RiversOther,Region_06,NRS18_OK_11329,2018,6/19/2018,1,BERW,21.05,Poor,USC00341909
2012650,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOCHIRONOMUS,CRYPTOCHIRONOMUS,3625,5,1,45.5968789199507,-103.9274727,RiversOther,Region_08,NRS18_SD_10039,2018,6/19/2018,1,BERW,79.25,Good,US1SDHR0017
2012651,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,PISIDIIDAE,4158,3,0,39.2076440124452,-75.74852691,LargeStreams,Region_03,NRS18_DE_10003,2018,6/19/2018,1,BERW,42.28,Fair,US1MDQA0014
2012652,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,COENAGRIONIDAE,3606,,,46.3105729010619,-120.3531807,RiversOther,Region_10,NRS18_WA_10021,2018,6/19/2018,1,BERW,54.22,Fair,USC00458530
2012653,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,EUKIEFFERIELLA,EUKIEFFERIELLA,3722,1,1,40.8751201003736,-74.59050843,SmallStreams,Region_02,NRS18_NJ_10183,2018,6/20/2018,1,BERW,36.95,Poor,US1NJMS0023
2012654,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PSECTROTANYPUS,PSECTROTANYPUS,4207,,,43.0297094390319,-83.67384574,LargeStreams,Region_05,NRS18_MI_10048,2018,6/20/2018,1,BERW,0,Poor,US1MIGN0010
2012655,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,2,0,39.6610647469724,-120.8893134,SmallStreams,Region_09,NRS18_CA_10066,2018,6/19/2018,1,BERW,62.92,Good,USR0000CSDD
2012656,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,CAENIS,CAENIS,3542,3,1,42.7933709275493,-72.52476969,RiversMajor,Region_01,NRS18_VT_10002,2018,6/19/2018,1,BETB,20.13,Poor,USC00438600
2012657,ANNELIDA,OLIGOCHAETA,ENCHYTRAEIDA,ENCHYTRAEIDAE,,ENCHYTRAEIDAE,3697,1,1,38.2634029189565,-121.647551,SmallStreams,Region_09,NRS18_CA_10322,2018,6/20/2018,1,BETB,13.62,Poor,USC00049428
2012658,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,HEPTAGENIIDAE,3802,1,0,39.7857317314248,-110.1786367,LargeStreams,Region_08,NRS18_UT_10009,2018,6/20/2018,1,BERW,25.85,Poor,USC00426340
2012659,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,LIMNODRILUS,LIMNODRILUS,3925,24,1,37.9814999909152,-86.03398954,RiversMajor,Region_04,NRS18_KY_10008,2018,6/20/2018,1,BETB,2.65,Poor,USC00122725
2012660,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,CHIRONOMUS,3582,1,1,34.7096873545058,-82.46105293,RiversOther,Region_04,NRS18_SC_10011,2018,6/20/2018,1,BETB,8.27,Poor,US1SCGV0175
2012661,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARACLADOPELMA,PARACLADOPELMA,4101,1,1,34.9666354609102,-82.10084104,LargeStreams,Region_04,NRS18_SC_10007,2018,6/19/2018,1,BERW,6.38,Poor,US1SCSP0114
2012662,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CRICOTOPUS/ORTHOCLADIUS,3623,1,1,48.858650435211,-119.4147726,RiversOther,Region_10,NRS18_WA_10811,2018,6/20/2018,1,BETB,18.97,Poor,USC00456187
2012663,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,,SIMULIIDAE,4280,1,0,46.1317145441723,-121.5872985,LargeStreams,Region_10,NRS18_WA_10001,2018,6/20/2018,1,BERW,44.18,Fair,USS0021C13S
2012664,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,RHITHROGENA,RHITHROGENA,4249,1,1,43.1735047071992,-72.60710706,LargeStreams,Region_01,NRS18_VT_10016,2018,6/20/2018,1,BERW,73.65,Good,USC00433400
2012665,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,EYLAIDAE,EYLAIS,EYLAIS,3728,,,45.8782331545998,-102.6351794,RiversOther,Region_08,NRS18_SD_10037,2018,6/20/2018,1,BERW,32.65,Poor,US1SDPK0016
2012666,ARTHROPODA,INSECTA,EPHEMEROPTERA,SIPHLONURIDAE,,SIPHLONURIDAE,4282,1,1,42.9526863176754,-71.94205599,RiversOther,Region_01,NRS18_NH_10010,2018,6/20/2018,1,BETB,21.62,Poor,USC00273825
2012668,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,HYALELLA,3821,4,1,,,,Region_07,NRS18_MO_RF001,,6/21/2018,1,BERW,27.78,,ACW00011604
2012669,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,,TIPULIDAE,4369,1,1,35.9821003638512,-78.80607938,SmallStreams,Region_04,NRS18_NC_10020,2018,6/20/2018,1,BERW,7.05,Poor,US1NCDH0049
2012672,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOHYPHIDAE,TRICORYTHODES,TRICORYTHODES,4384,77,1,40.0592370243389,-101.7529555,SmallStreams,Region_07,NRS18_NE_10015,2018,6/21/2018,1,BERW,48.48,Good,US10dund010
2012673,ARTHROPODA,INSECTA,TRICHOPTERA,GLOSSOSOMATIDAE,PROTOPTILA,PROTOPTILA,4203,1,1,44.7394397289101,-120.3282472,RiversMajor,Region_10,NRS18_OR_10026,2018,6/20/2018,1,BETB,46.5,Fair,USC00351164
2012674,ARTHROPODA,INSECTA,LEPIDOPTERA,,,LEPIDOPTERA,3894,,,46.2638569638174,-99.89577992,RiversOther,Region_08,NRS18_ND_10030,2018,6/21/2018,1,BERW,36.22,Poor,US1NDEM0006
2012675,PLATYHELMINTHES,TURBELLARIA,,,,TURBELLARIA,4393,1,1,38.1211269083491,-121.5295529,RiversOther,Region_09,NRS18_CA_10029,2018,6/21/2018,1,BETB,12.73,Poor,USC00045296
2012676,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,PISIDIUM,4159,,,47.18230382,-120.9080718,RiversMajor,Region_10,NRS18_WA_10014,2018,6/17/2018,1,BETB,64.82,Good,USC00451504
2012677,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,,EPHEMERELLIDAE,3706,1,0,48.9560815722461,-119.6933175,RiversOther,Region_10,NRS18_WA_10002,2018,6/21/2018,1,BETB,56.03,Fair,USC00455853
2012678,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CRICOTOPUS/ORTHOCLADIUS,3623,3,1,34.9301935499315,-80.86839803,RiversMajor,Region_04,NRS18_SC_10008,2018,6/21/2018,1,BETB,38.08,Fair,US1SCLN0010
2012679,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ANTOCHA,ANTOCHA,3465,2,1,46.8552035248706,-122.1764777,LargeStreams,Region_10,NRS18_WA_10013,2018,6/21/2018,1,BERW,73.37,Good,US1WAPR0103
2012680,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,HALIPLUS,HALIPLUS,3780,,,30.0508823000765,-92.43202412,LargeStreams,Region_06,NRS18_LA_10181,2018,6/19/2018,1,BETB,14.42,Poor,USC00163930
2012681,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,PISIDIUM,4159,9,1,31.7798816147809,-93.58421432,SmallStreams,Region_06,NRS18_LA_10011,2018,6/21/2018,1,BERW,18.4,Poor,USC00162023
2012682,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,THIENEMANNIMYIA GENUS GR.,4362,,,46.2711699934221,-119.5704723,RiversMajor,Region_10,NRS18_WA_10012,2018,6/18/2018,1,BETB,46.57,Fair,US1WABT0017
2012683,MOLLUSCA,GASTROPODA,,,,GASTROPODA,3745,40,0,31.562121275485,-93.50122363,SmallStreams,Region_06,NRS18_LA_10019,2018,6/22/2018,1,BERW,21.18,Poor,USC00165890
2012684,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,PISIDIUM,4159,1,1,33.3328535511433,-85.21892406,LargeStreams,Region_04,NRS18_GA_10024,2018,6/20/2018,1,BERW,63.92,Good,USC00093567
2012685,ARTHROPODA,INSECTA,TRICHOPTERA,RHYACOPHILIDAE,RHYACOPHILA,RHYACOPHILA,4253,,,39.2142885702581,-114.5413427,LargeStreams,Region_09,NRS18_NV_10003,2018,6/21/2018,1,BERW,43.08,Fair,USS0014K08S
2012686,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,SIMULIUM,SIMULIUM,4281,1,1,48.5159856382254,-121.9798106,RiversOther,Region_10,NRS18_WA_10022,2018,6/22/2018,1,BETB,19.37,Poor,US1WASG0061
2012687,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,NAIDIDAE,4003,6,1,35.9724076861698,-100.8243877,RiversMajor,Region_06,NRS18_TX_10012,2018,6/21/2018,1,BERW,13.47,Poor,USC00416952
2012688,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,78,1,35.3909062468559,-101.8317588,SmallStreams,Region_06,NRS18_TX_10029,2018,6/19/2018,1,BERW,10.63,Poor,US1TXPT0018
2012689,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,ANCYLIDAE,FERRISSIA,FERRISSIA,3735,1,1,35.2740490372657,-100.7661708,SmallStreams,Region_06,NRS18_TX_10030,2018,6/20/2018,1,BERW,38.25,Good,USC00415770
2012690,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,NEUMANIA,NEUMANIA,4038,2,1,31.3639856036338,-93.19880574,SmallStreams,Region_06,NRS18_LA_10004,2018,6/21/2018,1,BERW,11.07,Poor,USW00003949
2012691,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,PRISTINA,PRISTINA,4188,3,1,31.6265010107382,-92.90920881,RiversMajor,Region_06,NRS18_LA_10006,2018,6/20/2018,1,BETB,29.75,Poor,USC00166324
2012692,ANNELIDA,OLIGOCHAETA,ENCHYTRAEIDA,ENCHYTRAEIDAE,,ENCHYTRAEIDAE,3697,2,1,41.588683597452,-73.35208798,SmallStreams,Region_01,NRS18_CT_10031,2018,6/18/2018,1,BERW,49.25,Fair,USC00068859
2012693,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,COENAGRIONIDAE,3606,,,,,,Region_06,NRS18_LA_10001,,6/24/2018,2,BETB,2.08,,ACW00011604
2012694,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONINAE,3567,1,1,33.6437538529451,-99.80662537,LargeStreams,Region_06,NRS18_TX_10886,2018,6/24/2018,1,BERW,0,Poor,US1TXKX0002
2012697,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,EPEORUS,EPEORUS,3703,48,1,48.6813595146368,-121.7200308,SmallStreams,Region_10,NRS18_WA_10007,2018,6/24/2018,1,BERW,57.3,Good,USC00458718
2012698,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,,,41.6051040191013,-89.83284805,SmallStreams,Region_05,NRS18_IL_10017,2018,6/24/2018,1,BERW,28.87,Fair,US1ILWD0001
2012699,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,HELOBDELLA,HELOBDELLA,3792,1,1,,,,Region_06,NRS18_LA_10013,,6/24/2018,2,BERW,16.07,,ACW00011604
2012702,ARTHROPODA,INSECTA,TRICHOPTERA,PHILOPOTAMIDAE,DOLOPHILODES,DOLOPHILODES,3672,13,1,41.3809184422442,-72.78024571,SmallStreams,Region_01,NRS18_CT_10001,2018,6/25/2018,1,BERW,59.82,Good,US1CTNH0072
2012703,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STEMPELLINELLA,STEMPELLINELLA,4308,,,,,,Region_07,NRS18_MO_RF002,,6/25/2018,1,BERW,44.85,,ACW00011604
2012704,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,GLYPTOTENDIPES,GLYPTOTENDIPES,3756,,,42.4257765041244,-90.29068621,SmallStreams,Region_05,NRS18_IL_10514,2018,6/25/2018,1,BERW,3.82,Poor,US1ILJD0002
2012705,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1,1,,,,Region_06,NRS18_LA_10010,,6/25/2018,2,BETB,12.47,,ACW00011604
2012706,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LIMNESIIDAE,CENTROLIMNESIA,CENTROLIMNESIA,3563,1,1,,,,Region_06,NRS18_LA_10002,,6/25/2018,2,BETB,13.45,,ACW00011604
2012707,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,NAIS,NAIS,4004,,,35.5491613148575,-86.95243071,LargeStreams,Region_04,NRS18_TN_10029,2018,6/25/2018,1,BERW,16.78,Poor,US1TNMY0010
2012708,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,NYCTIOPHYLAX,NYCTIOPHYLAX,4049,3,1,44.2521809299784,-90.76170881,SmallStreams,Region_05,NRS18_WI_10005,2018,6/25/2018,1,BERW,27.28,Fair,USC00470851
2012709,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,GYRAULUS,GYRAULUS,3771,23,1,47.7586289078656,-103.7374309,LargeStreams,Region_08,NRS18_ND_10014,2018,6/25/2018,1,BERW,34.22,Poor,USC00320096
2012710,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,8,1,40.4766887309063,-91.36703638,RiversMajor,Region_05,NRS18_IL_10009,2018,6/25/2018,1,BETB,24.98,Poor,US1ILHN0005
2012711,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CLADOTANYTARSUS,CLADOTANYTARSUS,3594,24,1,33.7189330330082,-99.47595505,RiversOther,Region_06,NRS18_TX_10062,2018,6/25/2018,1,BERW,8.37,Poor,USC00417499
2012712,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,EPEORUS,EPEORUS,3703,7,1,47.8435851899143,-121.6946012,RiversOther,Region_10,NRS18_WA_10011,2018,6/25/2018,1,BETB,65.65,Good,USC00453214
2012713,ARTHROPODA,ARACHNIDA,,,,ARACHNIDA,3472,1,0,44.9507590230511,-85.08357966,SmallStreams,Region_05,NRS18_MI_10034,2018,6/25/2018,1,BERW,37.42,Good,USC00205043
2012714,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,PISIDIIDAE,4158,1,1,40.8147022253233,-115.806146,RiversOther,Region_09,NRS18_NV_10005,2018,6/25/2018,1,BERW,56.95,Fair,USW00024121
2012715,ARTHROPODA,INSECTA,TRICHOPTERA,PSYCHOMYIIDAE,PSYCHOMYIA,PSYCHOMYIA,4225,1,1,42.0806514502865,-78.42363781,RiversOther,Region_02,NRS18_NY_10017,2018,6/25/2018,1,BETB,41.58,Fair,US1NYCT0006
2012717,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,THIENEMANNIMYIA GENUS GR.,4362,3,1,40.5931813091365,-76.02771628,LargeStreams,Region_03,NRS18_PA_10015,2018,6/26/2018,1,BERW,38.22,Fair,USC00367116
2012718,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ARRENURIDAE,ARRENURUS,ARRENURUS,3481,3,1,46.8375689366572,-123.3862687,SmallStreams,Region_10,NRS18_WA_10005,2018,6/24/2018,1,BERW,22.2,Poor,USC00450917
2012719,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,HETERLIMNIUS,HETERLIMNIUS,3809,46,1,40.6370457341548,-122.7464935,SmallStreams,Region_09,NRS18_CA_10022,2018,6/26/2018,1,BERW,75.92,Good,US1CATY0031
2012722,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,HYDROPTILA,HYDROPTILA,3846,1,1,38.9633666102569,-90.41564701,RiversMajor,Region_07,NRS18_MO_10002,2018,6/26/2018,1,BETB,10.3,Poor,USC00113572
