UID,PHYLUM,CLASS,ORDER,FAMILY,GENUS,TARGET_TAXON,TAXA_ID,TOTAL300,IS_DISTINCT300,LAT_DD83,LON_DD83,STRAH_CAT,EPA_REG,SITE_ID,YEAR,DATE_COL,VISIT_NO,SAMPLE_TYPE,MMI_BENT,BENT_MMI_COND
1002134,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,25.0,1.0,37.71406867,-106.8381694,LargeStreams,Region_8,COS9-0922,2013,6/20/2013,1,BERW,45.67,Fair
1002135,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,39.74567,-81.84162,SmallStreams,Region_5,OHS9-0915,2013,6/20/2013,1,BERW,19.45,Poor
1002136,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,41.2338,-84.59052,RiversMajor,Region_5,OHRM-1001,2013,6/24/2013,1,BETB,44.53,Good
1002137,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,82.0,0.0,40.88572,-76.80151,RiversMajor,Region_3,PAR9-0910,2013,6/24/2013,1,BETB,14.38,Poor
1002138,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,CAENIS,CAENIS,3542,15.0,1.0,46.41794,-103.5124,LargeStreams,Region_8,NDS9-0938,2013,6/24/2013,1,BERW,35.48,Poor
1002139,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,38.70221,-96.98346,LargeStreams,Region_7,KSRS-1269,2013,6/24/2013,1,BETB,26.08,Poor
1002140,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,17.0,1.0,,,,,VTRF-0002,2013,,1,BERW,,
1002141,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,2.0,1.0,44.78541,-72.02854,SmallStreams,Region_1,VTRS-1004,2013,6/24/2013,1,BERW,69.8,Good
1002142,ARTHROPODA,ARACHNIDA,,,,ARACHNIDA,3472,1.0,0.0,35.34665559,-91.32230048,SmallStreams,Region_6,ARS9-0946,2013,6/24/2013,1,BERW,14.23,Poor
1002143,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,33.26014982,-85.50357137,SmallStreams,Region_4,ALS9-0916,2013,6/24/2013,1,BERW,5.7,Poor
1002144,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ANTOCHA,ANTOCHA,3465,5.0,1.0,41.24697,-81.55581,RiversOther,Region_5,OHRO-1036,2013,6/24/2013,1,BERW,17.77,Poor
1002146,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,39.72867,-75.68322,SmallStreams,Region_3,DESS-1085,2013,6/24/2013,1,BERW,21.72,Poor
1002161,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,ANACAENA,ANACAENA,3453,2.0,1.0,,,,,KSRF-0004,2013,,1,BERW,,
1002162,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,48.10913,-96.11106,SmallStreams,Region_5,MNSS-1169,2013,6/25/2013,1,BERW,23.78,Poor
1002164,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,4.0,1.0,38.55320856,-107.5189582,LargeStreams,Region_8,COS9-0920,2013,6/24/2013,1,BERW,33.18,Poor
1002165,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ATURIDAE,ALBIA,ALBIA,3428,1.0,1.0,,,,,TXS9-0928,2013,,2,BERW,,
1002166,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,CAENIS,CAENIS,3542,8.0,1.0,35.81455,-98.70209,RiversMajor,Region_6,OKR9-0913,2013,6/25/2013,1,BERW,17.73,Poor
1002167,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,AGABUS,AGABUS,3420,2.0,1.0,48.14321,-112.1246,SmallStreams,Region_8,MTS9-0934,2013,6/25/2013,1,BERW,23.0,Poor
1002168,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,2.0,0.0,37.81354,-112.0533,RiversOther,Region_8,UTRO-1035,2013,6/25/2013,1,BERW,2.58,Poor
1002169,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,AGABUS,AGABUS,3420,1.0,1.0,41.95777,-115.8638,SmallStreams,Region_9,NVSS-1104,2013,6/25/2013,1,BERW,60.2,Good
1002170,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,38.60545,-83.95593,LargeStreams,Region_4,KYS9-0924,2013,6/25/2013,1,BERW,18.08,Poor
1002171,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,39.10386,-96.49063,LargeStreams,Region_7,KSRS-1336,2013,6/25/2013,1,BERW,35.92,Fair
1002172,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,35.0758,-92.63969,RiversMajor,Region_6,ARRM-1004,2013,6/25/2013,1,BETB,22.3,Poor
1002173,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,45.95829,-103.1202,RiversOther,Region_8,NDR9-0910,2013,6/25/2013,1,BERW,39.68,Poor
1002174,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,,,,,WIRF-0008,2013,,1,BETB,,
1002175,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,APOBAETIS,APOBAETIS,3468,1.0,1.0,34.34592,-96.69948,LargeStreams,Region_6,OKS9-0939,2013,6/25/2013,1,BERW,58.58,Good
1002176,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,44.15643,-103.2287,LargeStreams,Region_8,SDS9-0938,2013,6/25/2013,1,BERW,52.07,Fair
1002177,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,8.0,1.0,33.41281268,-86.75189942,RiversMajor,Region_4,ALR9-0904,2013,6/25/2013,1,BETB,41.0,Fair
1002178,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,7.0,1.0,,,,,KSRF-0002,2013,,1,BERW,,
1002179,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,AGABUS,AGABUS,3420,2.0,1.0,47.09141,-120.3099,LargeStreams,Region_10,WALS-1070,2013,6/25/2013,1,BERW,52.65,Fair
1002180,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,41.06235,-76.85619,RiversMajor,Region_3,PARM-1002,2013,6/26/2013,1,BETB,44.15,Fair
1002181,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ARRENURIDAE,ARRENURUS,ARRENURUS,3481,,,37.43042,-112.3516,SmallStreams,Region_8,UTSS-1107,2013,6/26/2013,1,BERW,19.98,Poor
1002182,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,,CAMBARIDAE,3548,3.0,0.0,40.31965,-84.63034,SmallStreams,Region_5,OHSS-1124,2013,6/26/2013,1,BERW,13.8,Poor
1002183,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,14.0,1.0,47.72172,-112.4911,LargeStreams,Region_8,MTS9-0941,2013,6/26/2013,1,BERW,85.98,Good
1002184,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ACRICOTOPUS,ACRICOTOPUS,3411,1.0,1.0,45.98051,-102.8498,SmallStreams,Region_8,NDSS-1105,2013,6/26/2013,1,BERW,16.78,Poor
1002185,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,39.62421,-78.42927,RiversMajor,Region_3,MDR9-0905,2013,6/26/2013,1,BETB,61.28,Good
1002186,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,33.05566,-97.25306,RiversOther,Region_6,TXR9-0903,2013,6/26/2013,1,BERW,48.27,Good
1002187,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,,,,,,,WIRF-0002,2013,,1,BETB,,
1002188,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,5.0,0.0,45.48478,-122.9599,RiversOther,Region_10,ORR9-0912,2013,6/26/2013,1,BETB,9.13,Poor
1002189,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,41.8773,-115.6285,LargeStreams,Region_9,NVS9-0926,2013,6/26/2013,1,BERW,60.8,Good
1002190,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ARRENURIDAE,ARRENURUS,ARRENURUS,3481,1.0,1.0,41.79621,-80.91776,SmallStreams,Region_5,OHS9-0920,2013,6/26/2013,1,BERW,11.95,Poor
1002191,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONINAE,3567,6.0,1.0,35.92491,-97.86391,RiversMajor,Region_6,OKR9-0908,2013,6/26/2013,1,BERW,5.13,Poor
1002192,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,34.22208,-96.70688,RiversMajor,Region_6,OKR9-0911,2013,6/26/2013,1,BETB,41.65,Good
1002193,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,AGABUS,AGABUS,3420,1.0,1.0,43.98931,-103.7802,SmallStreams,Region_8,SDSS-1191,2013,6/26/2013,1,BERW,4.77,Poor
1002194,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,38.68525,-85.24408,SmallStreams,Region_4,KYSS-1080,2013,6/26/2013,1,BERW,26.0,Poor
1002204,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,12.0,1.0,44.62931,-72.03325,SmallStreams,Region_1,VTS9-0917,2013,6/26/2013,1,BERW,50.65,Fair
1002205,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,,,,,VARF-0004,2013,,1,BERW,,
1002206,ARTHROPODA,ARACHNIDA,,,,ARACHNIDA,3472,,,48.65556,-94.98697,SmallStreams,Region_5,MNS9-0932,2013,6/26/2013,1,BERW,15.72,Poor
1002207,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,AULODRILUS,AULODRILUS,3496,2.0,1.0,32.49662,-97.35227,SmallStreams,Region_6,TXS9-0940,2013,6/27/2013,1,BERW,16.45,Poor
1002208,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,13.0,0.0,39.31512,-77.65539,RiversMajor,Region_3,MDRM-1004,2013,6/27/2013,1,BETB,40.92,Fair
1002209,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,6.0,1.0,30.32848,-90.84382,RiversOther,Region_6,LAR9-0915,2013,6/26/2013,1,BETB,22.42,Poor
1002210,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,3.0,1.0,39.16392,-107.8062,LargeStreams,Region_8,COLS-1060,2013,6/26/2013,1,BERW,28.33,Poor
1002211,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,BAETIS,BAETIS,3501,,,47.74657,-112.3342,LargeStreams,Region_8,MTLS-1140,2013,6/27/2013,1,BERW,60.35,Good
1002212,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,12.0,1.0,32.91383014,-87.5326477,SmallStreams,Region_4,ALS9-0919,2013,6/27/2013,1,BERW,42.25,Fair
1002213,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,39.80551126,-108.6537634,LargeStreams,Region_8,COS9-0928,2013,6/27/2013,1,BERW,43.25,Fair
1002214,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,,,,,KSRF-0003,2013,,1,BERW,,
1002215,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,36.0,1.0,38.93422,-107.3195,LargeStreams,Region_8,COLS-1064,2013,6/25/2013,1,BERW,51.52,Good
1002216,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,CAECIDOTEA,CAECIDOTEA,3540,1.0,1.0,42.54559,-83.31093,SmallStreams,Region_5,MIS9-0934,2013,6/25/2013,1,BERW,2.43,Poor
1002217,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,AGABUS,AGABUS,3420,1.0,1.0,37.74306,-112.0986,RiversOther,Region_8,UTR9-0904,2013,6/27/2013,1,BERW,7.48,Poor
1002218,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,29.0,1.0,30.57775,-91.52159,LargeStreams,Region_6,LALS-1038,2013,6/24/2013,1,BERW,16.57,Poor
1002219,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,,,,,MIRF-0001,2013,,1,BETB,,
1002220,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,43.14515,-71.18604,SmallStreams,Region_1,NHS9-0912,2013,6/27/2013,1,BERW,22.23,Poor
1002221,ARTHROPODA,ARACHNIDA,,,,ARACHNIDA,3472,2.0,0.0,48.03553,-92.90707,SmallStreams,Region_5,MNS9-0935,2013,6/27/2013,1,BERW,26.38,Fair
1002222,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,1.0,1.0,45.21177,-121.8471,SmallStreams,Region_10,ORS9-0932,2013,6/27/2013,1,BERW,65.25,Good
1002223,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,35.54235,-93.16002,RiversOther,Region_6,ARRO-1021,2013,6/27/2013,1,BERW,49.93,Good
1002224,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,41.55244,-116.196,LargeStreams,Region_9,NVLS-1046,2013,6/27/2013,1,BERW,35.22,Poor
1002225,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,41.24414,-87.11566,SmallStreams,Region_5,INSS-1089,2013,6/27/2013,1,BERW,32.5,Fair
1002226,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,AULODRILUS,AULODRILUS,3496,1.0,1.0,42.55559,-82.98477,LargeStreams,Region_5,MIS9-0924,2013,6/26/2013,1,BERW,0.0,Poor
1002227,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACERPENNA,ACERPENNA,3408,3.0,1.0,,,,,WIRF-0003,2013,,1,BETB,,
1002228,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,33.01342,-87.08608,RiversMajor,Region_4,ALRM-1003,2013,6/28/2013,1,BETB,63.67,Good
1002229,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,39.98812383,-108.7779574,RiversOther,Region_8,COR9-0901,2013,6/28/2013,1,BERW,34.42,Poor
1002230,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,,CAMBARIDAE,3548,2.0,1.0,41.19717,-84.70796,RiversMajor,Region_5,OHRM-1005,2013,6/30/2013,1,BETB,9.95,Poor
1002231,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,,,47.13147,-123.7646,LargeStreams,Region_10,WALS-1072,2013,6/30/2013,1,BERW,44.02,Fair
1002232,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,34.50734375,-88.05036704,LargeStreams,Region_4,ALS9-0922,2013,6/30/2013,1,BERW,31.02,Poor
1002233,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,,,,,MDS9-0914,2013,,2,BETB,,
1002235,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,41.39327,-84.29579,SmallStreams,Region_5,OHSS-1123,2013,7/1/2013,1,BERW,24.6,Poor
1002236,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,,AESHNIDAE,3418,1.0,1.0,41.39956,-97.15694,LargeStreams,Region_7,NES9-0928,2013,7/1/2013,1,BERW,44.3,Good
1002237,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,36.958,-97.42192,RiversOther,Region_6,OKR9-0902,2013,7/1/2013,1,BETB,29.28,Fair
1002238,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,,,46.53776,-122.0414,SmallStreams,Region_10,WAS9-0918,2013,7/1/2013,1,BERW,53.23,Good
1002239,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,29.89733,-90.68334,LargeStreams,Region_6,LAS9-0944,2013,7/1/2013,1,BETB,21.88,Poor
1002240,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,39.81091,-75.56715,SmallStreams,Region_3,DESS-1081,2013,7/1/2013,1,BERW,34.68,Fair
1002241,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,,,,,NES9-0934,2013,,2,BERW,,
1002242,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,CAENIS,CAENIS,3542,12.0,1.0,,,,,KSR9-0904,2013,,2,BERW,,
1002243,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,,,44.24753,-120.8595,RiversOther,Region_10,ORR9-0910,2013,7/2/2013,1,BERW,41.98,Fair
1002244,ARTHROPODA,INSECTA,TRICHOPTERA,BRACHYCENTRIDAE,BRACHYCENTRUS,BRACHYCENTRUS,3526,1.0,1.0,47.16789,-102.6458,LargeStreams,Region_8,NDS9-0941,2013,7/2/2013,1,BERW,26.05,Poor
1002245,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,,,,,ALRF-0003,2013,,1,BERW,,
1002246,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,CHAETOGASTER,CHAETOGASTER,3572,2.0,1.0,42.9393,-115.7014,RiversMajor,Region_10,IDRM-1001,2013,7/1/2013,1,BETB,7.15,Poor
1002247,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,42.525315,-115.490775,RiversOther,Region_10,IDR9-0903,2013,7/2/2013,1,BERW,44.88,Fair
1002248,ARTHROPODA,ARACHNIDA,,,,ARACHNIDA,3472,,,42.5756575,-113.6292099,RiversMajor,Region_10,IDR9-0901,2013,7/3/2013,1,BETB,18.13,Poor
1002249,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,BEROSUS,BEROSUS,3511,1.0,1.0,36.05503,-98.12901,RiversMajor,Region_6,OKR9-0906,2013,7/2/2013,1,BERW,11.77,Poor
1002250,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,,,40.19137,-117.2531,LargeStreams,Region_9,NVLS-1048,2013,7/2/2013,1,BERW,49.63,Fair
1002251,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,39.19519,-117.3465,RiversOther,Region_9,NVRO-1020,2013,7/3/2013,1,BERW,34.22,Poor
1002252,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,,,,,NJS9-0909,2013,,2,BERW,,
1002253,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,4.0,1.0,43.69342,-115.6677,RiversOther,Region_10,IDRO-1034,2013,7/7/2013,1,BETB,53.57,Good
1002255,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,47.09669,-101.8017,LargeStreams,Region_8,NDS9-0943,2013,7/8/2013,1,BERW,57.1,Good
1002256,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,,,,,NJR9-0901,2013,,2,BETB,,
1002257,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,,,43.96347066,-116.1891543,RiversOther,Region_10,IDR9-0906,2013,7/8/2013,1,BETB,23.02,Poor
1002258,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,,,,,OHS9-0915,2013,,2,BERW,,
1002259,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,CAECIDOTEA,CAECIDOTEA,3540,1.0,1.0,,,,,MIS9-0924,2013,,2,BERW,,
1002260,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,AULODRILUS,AULODRILUS,3496,1.0,1.0,40.75689,-82.11641,LargeStreams,Region_5,OHS9-0923,2013,7/8/2013,1,BERW,0.55,Poor
1002261,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,AMERCAENIS,AMERCAENIS,3440,6.0,1.0,38.12609,-98.07809,RiversMajor,Region_7,KSR9-0903,2013,7/8/2013,1,BERW,50.28,Good
1002262,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,AMERCAENIS,AMERCAENIS,3440,14.0,1.0,39.57579,-95.07163,RiversMajor,Region_7,KSRS-1316,2013,7/8/2013,1,BETB,44.7,Good
1002263,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,35.74931,-97.13433,LargeStreams,Region_6,OKS9-0932,2013,7/8/2013,1,BERW,41.95,Good
1002264,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,ATRICHOPOGON,ATRICHOPOGON,3491,1.0,1.0,43.45535,-89.2491,SmallStreams,Region_5,WIS9-0931,2013,7/1/2013,1,BERW,7.72,Poor
1002265,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,,,42.85481,-90.52929,SmallStreams,Region_5,WISS-1162,2013,7/2/2013,1,BERW,28.92,Fair
1002266,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,42.80947,-86.17005,SmallStreams,Region_5,MIS9-0930,2013,7/9/2013,1,BERW,4.2,Poor
1002267,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,13.0,1.0,30.7948,-91.20539,SmallStreams,Region_6,LASS-1050,2013,7/8/2013,1,BERW,40.58,Poor
1002268,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,47.04646,-101.1047,LargeStreams,Region_8,NDS9-0940,2013,7/9/2013,1,BERW,67.12,Good
1002269,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,2.0,0.0,,,,,NJS9-0908,2013,,2,BERW,,
1002270,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,1.0,1.0,35.96767,-97.12551,RiversMajor,Region_6,OKRM-1002,2013,7/9/2013,1,BERW,10.17,Poor
1002271,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ALOTANYPUS,ALOTANYPUS,3437,,,33.89019,-109.472,SmallStreams,Region_9,AZSS-1106,2013,7/9/2013,1,BERW,4.87,Poor
1002272,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,BAETIS,BAETIS,3501,44.0,1.0,42.79716,-100.0455,LargeStreams,Region_7,NES9-0932,2013,7/8/2013,1,BERW,52.73,Fair
1002273,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,AGABUS,AGABUS,3420,1.0,1.0,42.8028,-100.5568,SmallStreams,Region_7,NES9-0921,2013,7/9/2013,1,BERW,79.28,Good
1002274,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,15.0,1.0,47.01519,-108.165,RiversOther,Region_8,MTR9-0913,2013,7/9/2013,1,BERW,36.37,Poor
1002275,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,AGNETINA,AGNETINA,3424,1.0,1.0,43.04999,-72.72147,SmallStreams,Region_1,VTS9-0910,2013,7/9/2013,1,BERW,63.8,Good
1002276,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,BAETIS,BAETIS,3501,,,,,,,OHS9-0914,2013,,2,BERW,,
1002277,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,44.56766,-92.48587,RiversMajor,Region_5,MNRM-1003,2013,7/8/2013,1,BETB,45.7,Good
1002278,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,31.76248,-100.1405,RiversMajor,Region_6,TXR9-0915,2013,7/9/2013,1,BERW,31.38,Fair
1002279,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,34.22702,-95.49317,RiversMajor,Region_6,OKRM-1008,2013,7/8/2013,1,BETB,7.17,Poor
1002280,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,35.67817479,-93.74408948,RiversOther,Region_6,ARR9-0904,2013,7/9/2013,1,BERW,33.87,Fair
