PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,SITETYPE,INDEX_VISIT,SITESAMP,AG_ECO9,SAMPLE_TYPE,METRIC_TAXA_ROOT,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,RICH_PT,TOLR_PT,MMI_BENT,BENT_MMI_COND
6/12/2023,2012650,NRS_SD-10453,NRS18_SD_10039,6/19/2018,1,SD,PROB,,Y,NPL,BERW,WSA,4.87,9.75,10,5.85,10,7.08,79.25,Good
6/12/2023,2012651,NRS_DE-10016,NRS18_DE_10003,6/19/2018,1,DE,PROB,,Y,CPL,BERW,WSA,5.35,6.69,1.25,7.58,0,4.5,42.28,Fair
6/12/2023,2012652,NRS_WA-10397,NRS18_WA_10021,6/19/2018,1,WA,PROB,,Y,XER,BERW,WSA,1.22,9.36,8.57,4.62,5.29,3.47,54.22,Fair
6/12/2023,2012653,NRS_NJ-10072,NRS18_NJ_10183,6/20/2018,1,NJ,PROB,,Y,NAP,BERW,WSA,4.09,1.52,4.44,7.18,1.9,3.04,36.95,Poor
6/12/2023,2012654,NRS_MI-10147,NRS18_MI_10048,6/20/2018,1,MI,PROB,,Y,UMW,BERW,WSA,0,0,0,0,0,0,0,Poor
6/12/2023,2012655,NRS_CA-11076,NRS18_CA_10066,6/19/2018,1,CA,PROB,,Y,WMT,BERW,WSA,7.09,5.76,5.71,4.89,10,4.3,62.92,Good
6/12/2023,2012656,NRS_VT-10098,NRS18_VT_10002,6/19/2018,1,VT,PROB,,Y,NAP,BETB,WSA,2,3.89,3.33,0,2.86,0,20.13,Poor
6/12/2023,2012657,NRS_CA-11311,NRS18_CA_10322,6/20/2018,1,CA,PROB,,Y,XER,BETB,WSA,0,0.62,5.71,1.84,0,0,13.62,Poor
6/12/2023,2012658,NRS_UT-10326,NRS18_UT_10009,6/20/2018,1,UT,PROB,,Y,XER,BERW,WSA,7.75,2.97,1.43,0.84,1.18,1.34,25.85,Poor
6/12/2023,2012659,NRS_KY-10031,NRS18_KY_10008,6/20/2018,1,KY,PROB,,Y,SAP,BETB,WSA,1.59,0,0,0,0,0,2.65,Poor
6/12/2023,2012660,NRS_SC-10055,NRS18_SC_10011,6/20/2018,1,SC,PROB,,Y,SAP,BETB,WSA,0,4.96,0,0,0,0,8.27,Poor
6/12/2023,2012661,NRS_SC-10050,NRS18_SC_10007,6/19/2018,1,SC,PROB,,Y,SAP,BERW,WSA,0.2,2.01,0,0,0,1.62,6.38,Poor
6/12/2023,2012662,NRS_WA-10468,NRS18_WA_10811,6/20/2018,1,WA,PROB,,Y,XER,BETB,WSA,0,1.45,2.86,1.84,1.76,3.47,18.97,Poor
6/12/2023,2012663,NRS_WA-10319,NRS18_WA_10001,6/20/2018,1,WA,PROB,,Y,WMT,BERW,WSA,7.63,0,4.29,4.84,2.94,6.81,44.18,Fair
6/12/2023,2012664,NRS_VT-10143,NRS18_VT_10016,6/20/2018,1,VT,PROB,,Y,NAP,BERW,WSA,10,3.21,5.56,8.35,9.52,7.55,73.65,Good
6/12/2023,2012665,NRS_SD-10451,NRS18_SD_10037,6/20/2018,1,SD,PROB,,Y,NPL,BERW,WSA,2.05,7.92,2,1.84,2.86,2.92,32.65,Poor
6/12/2023,2012666,NRS_NH-10109,NRS18_NH_10010,6/20/2018,1,NH,PROB,,Y,NAP,BETB,WSA,0.5,6.13,4.44,0,0.95,0.95,21.62,Poor
6/12/2023,2012668,NRS_MO-10169,NRS18_MO_RF001,6/21/2018,1,MO,HAND,,Y,TPL,BERW,WSA,6.24,2.67,5,1.76,1,0,27.78,Fair
6/12/2023,2012669,NRS_NC-10147,NRS18_NC_10020,6/20/2018,1,NC,PROB,,Y,SAP,BERW,WSA,0,2.09,0,0,0,2.14,7.05,Poor
6/12/2023,2012672,NRS_NE-10136,NRS18_NE_10015,6/21/2018,1,NE,PROB,,Y,SPL,BERW,WSA,8.78,6.21,1.43,3.81,6,2.86,48.48,Good
6/12/2023,2012673,NRS_OR-10564,NRS18_OR_10026,6/20/2018,1,OR,PROB,,Y,WMT,BETB,WSA,5.07,6.51,5.71,3.89,5.88,0.84,46.5,Fair
6/12/2023,2012674,NRS_ND-10430,NRS18_ND_10030,6/21/2018,1,ND,PROB,,Y,NPL,BERW,WSA,3.73,1.73,6,6.76,1.43,2.08,36.22,Poor
6/12/2023,2012675,NRS_CA-10946,NRS18_CA_10029,6/21/2018,1,CA,PROB,,Y,XER,BETB,WSA,0,0.5,7.14,0,0,0,12.73,Poor
6/12/2023,2012676,NRS_WA-10388,NRS18_WA_10014,6/17/2018,1,WA,PROB,,Y,WMT,BETB,WSA,8.01,6.07,10,5.08,8.24,1.49,64.82,Good
6/12/2023,2012677,NRS_WA-10325,NRS18_WA_10002,6/21/2018,1,WA,PROB,,Y,XER,BETB,WSA,9.22,6.65,2.86,5.02,2.94,6.93,56.03,Fair
6/12/2023,2012678,NRS_SC-10053,NRS18_SC_10008,6/21/2018,1,SC,PROB,,Y,SAP,BETB,WSA,3.06,6.91,1.11,7.74,3,1.03,38.08,Fair
6/12/2023,2012679,NRS_WA-10381,NRS18_WA_10013,6/21/2018,1,WA,PROB,,Y,WMT,BERW,WSA,7.09,7.7,8.57,5.4,10,5.26,73.37,Good
6/12/2023,2012680,NRS_LA-10209,NRS18_LA_10181,6/19/2018,1,LA,PROB,,Y,CPL,BETB,WSA,0,2.6,2.5,0.17,0,3.38,14.42,Poor
6/12/2023,2012681,NRS_LA-10199,NRS18_LA_10011,6/21/2018,1,LA,PROB,,Y,CPL,BERW,WSA,3,5.33,0,1.22,0.62,0.87,18.4,Poor
6/12/2023,2012682,NRS_WA-10342,NRS18_WA_10012,6/18/2018,1,WA,PROB,,Y,XER,BETB,WSA,7.35,3.42,7.14,4.7,2.94,2.39,46.57,Fair
6/12/2023,2012683,NRS_LA-10205,NRS18_LA_10019,6/22/2018,1,LA,PROB,,Y,CPL,BERW,WSA,0,1.42,0,3.52,3.75,4.02,21.18,Poor
6/12/2023,2012684,NRS_GA-10154,NRS18_GA_10024,6/20/2018,1,GA,PROB,,Y,SAP,BERW,WSA,4.86,8.06,10,5.59,5.5,4.34,63.92,Good
6/12/2023,2012685,NRS_NV-10295,NRS18_NV_10003,6/21/2018,1,NV,PROB,,Y,XER,BERW,WSA,4.29,3.75,2.86,6.47,5.29,3.19,43.08,Fair
6/12/2023,2012686,NRS_WA-10398,NRS18_WA_10022,6/22/2018,1,WA,PROB,,Y,WMT,BETB,WSA,2.76,3.75,0,0.88,0,4.23,19.37,Poor
6/12/2023,2012687,NRS_TX-10099,NRS18_TX_10012,6/21/2018,1,TX,PROB,,Y,SPL,BERW,WSA,0.63,3.13,0,0.89,2,1.43,13.47,Poor
6/12/2023,2012688,NRS_TX-10235,NRS18_TX_10029,6/19/2018,1,TX,PROB,,Y,SPL,BERW,WSA,0,0.66,4.29,0,0,1.43,10.63,Poor
6/12/2023,2012689,NRS_TX-10239,NRS18_TX_10030,6/20/2018,1,TX,PROB,,Y,SPL,BERW,WSA,2.76,7.96,5.71,2.42,2.67,1.43,38.25,Good
6/12/2023,2012690,NRS_LA-10126,NRS18_LA_10004,6/21/2018,1,LA,PROB,,Y,CPL,BERW,WSA,6.64,0,0,0,0,0,11.07,Poor
6/12/2023,2012691,NRS_LA-10081,NRS18_LA_10006,6/20/2018,1,LA,PROB,,Y,CPL,BETB,WSA,0,6.51,3.75,1.96,1.88,3.75,29.75,Poor
6/12/2023,2012692,NRS_CT-10120,NRS18_CT_10031,6/18/2018,1,CT,PROB,,Y,NAP,BERW,WSA,4.66,6.99,4.44,4.4,5.71,3.35,49.25,Fair
6/12/2023,2012693,NRS_LA-10091,NRS18_LA_10001,6/24/2018,2,LA,PROB,,Y,CPL,BETB,WSA,0,0,1.25,0,0,0,2.08,Poor
6/12/2023,2012694,NRS_TX-10369,NRS18_TX_10886,6/24/2018,1,TX,PROB,,Y,SPL,BERW,WSA,0,0,0,0,0,0,0,Poor
6/12/2023,2012697,NRS_WA-10341,NRS18_WA_10007,6/24/2018,1,WA,PROB,,Y,WMT,BERW,WSA,8.83,0,7.14,7.2,5.29,5.92,57.3,Good
6/12/2023,2012698,NRS_IL-10104,NRS18_IL_10017,6/24/2018,1,IL,PROB,,Y,TPL,BERW,WSA,1.46,9.03,1.25,2.35,2,1.23,28.87,Fair
6/12/2023,2012699,NRS_LA-10191,NRS18_LA_10013,6/24/2018,2,LA,PROB,,Y,CPL,BERW,WSA,2.12,2.6,2.5,0.17,0,2.25,16.07,Poor
6/12/2023,2012702,NRS_CT-10063,NRS18_CT_10001,6/25/2018,1,CT,PROB,,Y,NAP,BERW,WSA,6.16,5.02,4.44,7.27,7.14,5.86,59.82,Good
6/12/2023,2012703,NRS_MO-10170,NRS18_MO_RF002,6/25/2018,1,MO,HAND,,Y,SAP,BERW,WSA,4.86,0,2.22,9.67,2.5,7.66,44.85,Fair
6/12/2023,2012704,NRS_IL-10144,NRS18_IL_10514,6/25/2018,1,IL,PROB,,Y,UMW,BERW,WSA,0,0.65,0,0.68,0,0.96,3.82,Poor
6/12/2023,2012705,NRS_LA-10192,NRS18_LA_10010,6/25/2018,2,LA,PROB,,Y,CPL,BETB,WSA,0.88,1.01,1.25,0.59,0,3.75,12.47,Poor
6/12/2023,2012706,NRS_LA-10079,NRS18_LA_10002,6/25/2018,2,LA,PROB,,Y,CPL,BETB,WSA,0,3.61,2.5,1.96,0,0,13.45,Poor
6/12/2023,2012707,NRS_TN-10077,NRS18_TN_10029,6/25/2018,1,TN,PROB,,Y,SAP,BERW,WSA,1.36,3.02,4.44,0,0.5,0.75,16.78,Poor
6/12/2023,2012708,NRS_WI-10072,NRS18_WI_10005,6/25/2018,1,WI,PROB,,Y,UMW,BERW,WSA,2.88,2.97,0,2.98,2.22,5.32,27.28,Fair
6/12/2023,2012709,NRS_ND-10343,NRS18_ND_10014,6/25/2018,1,ND,PROB,,Y,NPL,BERW,WSA,0,9.29,6,1.73,1.43,2.08,34.22,Poor
6/12/2023,2012710,NRS_IL-10039,NRS18_IL_10009,6/25/2018,1,IL,PROB,,Y,TPL,BETB,WSA,3.47,2.9,3.75,0,2,2.87,24.98,Poor
6/12/2023,2012711,NRS_TX-10312,NRS18_TX_10062,6/25/2018,1,TX,PROB,,Y,SPL,BERW,WSA,0,2.7,0,0.89,0,1.43,8.37,Poor
6/12/2023,2012712,NRS_WA-10339,NRS18_WA_10011,6/25/2018,1,WA,PROB,,Y,WMT,BETB,WSA,6.23,6.24,7.14,5.1,7.06,7.62,65.65,Good
6/12/2023,2012713,NRS_MI-10133,NRS18_MI_10034,6/25/2018,1,MI,PROB,,Y,UMW,BERW,WSA,5.73,4.84,4.29,6.48,1.11,0,37.42,Good
6/12/2023,2012714,NRS_NV-10297,NRS18_NV_10005,6/25/2018,1,NV,PROB,,Y,XER,BERW,WSA,10,4.9,2.86,2.29,7.65,6.47,56.95,Fair
6/12/2023,2012715,NRS_NY-10051,NRS18_NY_10017,6/25/2018,1,NY,PROB,,Y,NAP,BETB,WSA,2.3,5.44,5.56,6.59,1.9,3.16,41.58,Fair
6/12/2023,2012717,NRS_PA-10078,NRS18_PA_10015,6/26/2018,1,PA,PROB,,Y,SAP,BERW,WSA,1.5,5.47,5.56,4.38,3,3.02,38.22,Fair
6/12/2023,2012718,NRS_WA-10336,NRS18_WA_10005,6/24/2018,1,WA,PROB,,Y,WMT,BERW,WSA,0,9.03,4.29,0,0,0,22.2,Poor
6/12/2023,2012719,NRS_CA-11011,NRS18_CA_10022,6/26/2018,1,CA,PROB,,Y,WMT,BERW,WSA,6.23,8.32,7.14,5.4,10,8.46,75.92,Good
6/12/2023,2012722,NRS_MO-10029,NRS18_MO_10002,6/26/2018,1,MO,PROB,,Y,TPL,BETB,WSA,1.63,2.05,2.5,0,0,0,10.3,Poor
6/12/2023,2012723,NRS_AR-10219,NRS18_AR_10017,6/26/2018,1,AR,PROB,,Y,CPL,BETB,WSA,0,1.24,1.25,0,0,1.61,6.83,Poor
6/12/2023,2012724,NRS_OH-10088,NRS18_OH_10043,6/25/2018,1,OH,PROB,,Y,TPL,BERW,WSA,0.04,6.36,2.5,2.94,0,0,19.73,Poor
6/12/2023,2012725,NRS_OK-10060,NRS18_OK_10017,6/25/2018,1,OK,PROB,,Y,TPL,BERW,WSA,0,4.03,3.75,0,0,0,12.97,Poor
6/12/2023,2012726,NRS_OK-10188,NRS18_OK_10038,6/26/2018,1,OK,PROB,,Y,SAP,BERW,WSA,8.08,3.31,0,6.8,4.5,4.12,44.68,Fair
6/12/2023,2012727,NRS_OH-10082,NRS18_OH_10049,6/26/2018,1,OH,PROB,,Y,TPL,BETB,WSA,0.08,5.97,2.5,3.53,0,0,20.13,Poor
6/12/2023,2012728,NRS_WA-10343,NRS18_WA_10047,6/26/2018,1,WA,PROB,,Y,WMT,BETB,WSA,3.58,3.45,0,0,2.94,0,16.62,Poor
6/12/2023,2012729,NRS_MI-10058,NRS18_MI_10007,6/26/2018,1,MI,PROB,,Y,UMW,BERW,WSA,3.36,2.77,0,7.74,1.67,6.3,36.4,Fair
6/12/2023,2012730,NRS_IL-10049,NRS18_IL_10005,6/26/2018,1,IL,PROB,,Y,TPL,BERW,WSA,2.01,7.22,3.75,3.53,3,0,32.52,Fair
6/12/2023,2012731,NRS_DE-10090,NRS18_DE_10016,6/25/2018,1,DE,PROB,,Y,SAP,BERW,WSA,0,4.53,2.22,6.58,1,0,23.88,Poor
6/12/2023,2012732,NRS_SD-10478,NRS18_SD_10544,6/26/2018,1,SD,PROB,,Y,WMT,BERW,WSA,3.82,3.16,4.29,3.51,2.94,0,29.53,Poor
6/12/2023,2012733,NRS_NV-10473,NRS18_NV_10024,6/26/2018,1,NV,PROB,,Y,XER,BERW,WSA,7.96,3.96,2.86,2.99,4.12,5.23,45.2,Fair
6/12/2023,2012734,NRS_IL-10043,NRS18_IL_10010,8/28/2018,1,IL,PROB,,Y,TPL,BETB,WSA,2.73,7.05,5,2.94,6,6.9,51.03,Good
6/12/2023,2012735,NRS_IL-10090,NRS18_IL_10021,8/29/2018,1,IL,PROB,,Y,UMW,BETB,WSA,0,3.48,0,0,0,0,5.8,Poor
6/12/2023,2012736,NRS_WA-10410,NRS18_WA_10049,6/26/2018,1,WA,PROB,,Y,XER,BERW,WSA,0,2.99,7.14,1.84,1.18,0,21.92,Poor
6/12/2023,2012737,NRS_ND-10447,NRS18_ND_10225,6/26/2018,1,ND,PROB,,Y,TPL,BERW,WSA,0.63,5.4,6.25,4.12,0,0,27.33,Fair
6/12/2023,2012738,NRS_WV-10019,NRS18_WV_10002,6/26/2018,1,WV,PROB,,Y,SAP,BETB,WSA,1.77,0,0,2.76,0,0,7.55,Poor
6/12/2023,2012739,NRS_VT-10120,NRS18_VT_10023,6/27/2018,1,VT,PROB,,Y,NAP,BERW,WSA,9,4.66,3.33,8.52,7.62,5.82,64.92,Good
6/12/2023,2012740,NRS_PA-10087,NRS18_PA_10026,6/27/2018,1,PA,PROB,,Y,SAP,BETB,WSA,3.83,8.06,5.56,0.24,4,0,36.15,Fair
6/12/2023,2012741,NRS_IL-10035,NRS18_IL_10002,6/27/2018,1,IL,PROB,,Y,TPL,BETB,WSA,0,0,0,0,0,10,16.67,Poor
6/12/2023,2012742,NRS_KS-10325,NRS18_KS_RF003,6/27/2018,1,KS,HAND,,Y,TPL,BERW,WSA,6.99,3.12,3.75,6.47,2,3.61,43.23,Good
6/12/2023,2012743,NRS_NJ-10045,NRS18_NJ_10005,6/26/2018,1,NJ,PROB,,Y,NAP,BERW,WSA,6.86,6.06,5.56,5.17,6.67,4.09,57.35,Good
6/12/2023,2012746,NRS_NV-10339,NRS18_NV_10007,6/27/2018,1,NV,PROB,,Y,XER,BERW,WSA,7.86,7.2,7.14,3.31,2.35,3.02,51.47,Fair
6/12/2023,2012747,NRS_NH-10073,NRS18_NH_10005,6/27/2018,1,NH,PROB,,Y,NAP,BETB,WSA,0,0,1.11,0,0,2.46,5.95,Poor
6/12/2023,2012748,NRS_AR-10057,NRS18_AR_10002,6/27/2018,1,AR,PROB,,Y,CPL,BETB,WSA,10,1.12,1.25,7.05,0,10,49.03,Fair
6/12/2023,2012749,NRS_WA-10438,NRS18_WA_10035,6/27/2018,1,WA,PROB,,Y,XER,BERW,WSA,7.04,10,10,5.41,10,3.35,76.33,Good
6/12/2023,2012750,NRS_SD-10421,NRS18_SD_10016,6/27/2018,1,SD,PROB,,Y,WMT,BERW,WSA,0,0,4.29,1.17,0,0,9.1,Poor
6/12/2023,2012751,NRS_WI-10098,NRS18_WI_10069,6/27/2018,1,WI,PROB,,Y,UMW,BERW,WSA,3.53,4.45,7.14,7.28,3.33,4.11,49.73,Good
6/12/2023,2012752,NRS_OH-10034,NRS18_OH_10001,6/27/2018,2,OH,PROB,,Y,SAP,BERW,WSA,0.54,6.83,4.44,4.38,1,1.26,30.75,Poor
6/12/2023,2012753,NRS_TX-10091,NRS18_TX_10016,6/28/2018,2,TX,PROB,,Y,CPL,BERW,WSA,8.99,0,2.5,0,0,0,19.15,Poor
6/12/2023,2012754,NRS_ND-10341,NRS18_ND_10010,6/28/2018,2,ND,PROB,,Y,NPL,BERW,WSA,1.79,8.73,6,3.83,2.86,3.33,44.23,Fair
6/12/2023,2012755,NRS_MO-10034,NRS18_MO_10011,6/28/2018,1,MO,PROB,,Y,TPL,BETB,WSA,6.19,0.85,0,0.59,0,10,29.38,Fair
6/12/2023,2012756,NRS_KY-10080,NRS18_KY_10019,6/28/2018,1,KY,PROB,,Y,SAP,BETB,WSA,0,0,0,10,0,10,33.33,Fair
6/12/2023,2012757,NRS_MA-10096,NRS18_MA_10013,6/26/2018,1,MA,PROB,,Y,NAP,BERW,WSA,0.79,6.82,2.22,2.22,1.43,2.9,27.3,Poor
6/12/2023,2012758,NRS_MI-10151,NRS18_MI_10052,6/28/2018,1,MI,PROB,,Y,TPL,BETB,WSA,1.47,4.89,1.25,0.59,1,6.57,26.28,Fair
6/12/2023,2012759,NRS_CT-10116,NRS18_CT_10018,6/27/2018,1,CT,PROB,,Y,NAP,BERW,WSA,4.35,7.33,6.67,5.17,5.24,3.13,53.15,Fair
6/12/2023,2012760,NRS_NE-10108,NRS18_NE_10018,6/27/2018,1,NE,PROB,,Y,SPL,BERW,WSA,1.07,4.22,2.86,3.22,4.67,2.86,31.5,Fair
6/12/2023,2012761,NRS_IL-10080,NRS18_IL_10020,6/28/2018,1,IL,PROB,,Y,TPL,BERW,WSA,2.05,5.28,2.5,5.29,0,1.14,27.1,Fair
6/12/2023,2012762,NRS_WA-10449,NRS18_WA_10065,6/28/2018,1,WA,PROB,,Y,WMT,BERW,WSA,8.28,3.83,7.14,3.55,8.82,6.37,63.32,Good
6/12/2023,2012764,NRS_WA-10407,NRS18_WA_10017,6/28/2018,1,WA,PROB,,Y,WMT,BERW,WSA,7.69,1.77,7.14,6.63,8.24,6.37,63.07,Good
6/12/2023,2012765,NRS_WA-10332,NRS18_WA_10010,6/27/2018,1,WA,PROB,,Y,WMT,BETB,WSA,7.4,6.2,5.71,5.72,7.65,3.86,60.9,Good
6/12/2023,2012766,NRS_CA-11332,NRS18_CA_10343,6/27/2018,1,CA,PROB,,Y,XER,BERW,WSA,10,10,7.14,6.84,10,7.7,86.13,Good
6/12/2023,2012767,NRS_MI-10146,NRS18_MI_10047,6/29/2018,1,MI,PROB,,Y,UMW,BERW,WSA,8.09,4.06,0,7.74,3.33,2.82,43.4,Good
6/12/2023,2012768,NRS_NY-10111,NRS18_NY_10033,6/29/2018,1,NY,PROB,,Y,NAP,BETB,WSA,2.06,3.61,8.89,0.47,1.9,2.35,32.13,Poor
6/12/2023,2012769,NRS_NV-10280,NRS18_NV_10001,6/28/2018,1,NV,PROB,,Y,XER,BERW,WSA,5.3,2.09,2.86,4.62,2.35,4.32,35.9,Poor
6/12/2023,2012770,NRS_WA-10358,NRS18_WA_10044,6/28/2018,1,WA,PROB,,Y,WMT,BERW,WSA,8.62,1.05,10,6.99,8.82,5.05,67.55,Good
6/12/2023,2012771,NRS_MA-10105,NRS18_MA_10182,6/29/2018,1,MA,PROB,,Y,NAP,BERW,WSA,4.62,4.83,7.78,1.53,8.1,3.54,50.67,Fair
6/12/2023,2012772,NRS_IL-10044,NRS18_IL_10011,6/29/2018,1,IL,PROB,,Y,TPL,BETB,WSA,1.34,8.75,3.75,5.29,4,5.55,47.8,Good
6/12/2023,2012773,NRS_NY-10114,NRS18_NY_10036,7/1/2018,1,NY,PROB,,Y,NAP,BETB,WSA,2.4,6.81,3.33,0,2.38,0,24.87,Poor
6/12/2023,2012774,NRS_IL-10140,NRS18_IL_10364,7/1/2018,1,IL,PROB,,Y,TPL,BERW,WSA,7.37,3.52,3.75,2.35,4,3.94,41.55,Good
6/12/2023,2012775,NRS_OR-10563,NRS18_OR_10016,6/29/2018,1,OR,PROB,,Y,WMT,BETB,WSA,6.27,5.71,8.57,6.83,7.65,5.63,67.77,Good
6/12/2023,2012776,NRS_VT-10119,NRS18_VT_10006,7/2/2018,2,VT,PROB,,Y,NAP,BERW,WSA,4.42,10,6.67,3.78,6.19,5.77,61.38,Good
6/12/2023,2012777,NRS_NY-10048,NRS18_NY_10015,7/2/2018,1,NY,PROB,,Y,NAP,BETB,WSA,0,0,2.22,0,0,0,3.7,Poor
6/12/2023,2012778,NRS_ND-10388,NRS18_ND_10054,7/2/2018,1,ND,PROB,,Y,NPL,BERW,WSA,1.49,2.54,2,6.05,2.86,3.33,30.45,Poor
6/12/2023,2012779,NRS_KS-10214,NRS18_KS_10033,7/2/2018,1,KS,PROB,,Y,TPL,BERW,WSA,0.5,4.2,3.75,1.76,2,0,20.35,Poor
6/12/2023,2012780,NRS_NV-10306,NRS18_NV_10002,7/2/2018,2,NV,PROB,,Y,XER,BERW,WSA,10,2.88,2.86,2.06,2.35,5.79,43.23,Fair
6/12/2023,2012781,NRS_WA-10463,NRS18_WA_10519,7/1/2018,1,WA,PROB,,Y,XER,BERW,WSA,5.3,7.74,8.57,2.72,5.29,1.23,51.42,Fair
6/12/2023,2012782,NRS_IL-10153,NRS18_IL_10971,7/2/2018,1,IL,PROB,,Y,TPL,BERW,WSA,1.88,9.26,6.25,4.12,7,3.1,52.68,Good
6/12/2023,2012783,NRS_MA-10062,NRS18_MA_10003,7/2/2018,1,MA,PROB,,Y,NAP,BERW,WSA,2.91,4.29,0,0,0.48,6.11,22.98,Poor
6/12/2023,2012784,NRS_WV-10053,NRS18_WV_10010,7/2/2018,2,WV,PROB,,Y,SAP,BERW,WSA,6.29,4.82,4.44,10,5.5,8.7,66.25,Good
6/12/2023,2012785,NRS_MA-10102,NRS18_MA_10019,7/1/2018,1,MA,PROB,,Y,NAP,BETB,WSA,0,0,0,0,0,0,0,Poor
6/12/2023,2012786,NRS_ID-10194,NRS18_ID_10001,7/2/2018,1,ID,PROB,,Y,WMT,BERW,WSA,4.41,6.12,2.86,5.4,5.88,2.62,45.48,Fair
6/12/2023,2012787,NRS_OH-10075,NRS18_OH_10012,7/2/2018,2,OH,PROB,,Y,TPL,BETB,WSA,3.81,5.34,6.25,3.53,1,2.49,37.37,Fair
6/12/2023,2012788,NRS_WI-10177,NRS18_WI_10029,7/23/2018,1,WI,PROB,,Y,TPL,BERW,WSA,1.72,4.83,3.75,0,1,0,18.83,Poor
6/12/2023,2012789,NRS_WA-10444,NRS18_WA_10060,7/4/2018,1,WA,PROB,,Y,WMT,BERW,WSA,5.99,9.43,10,5.63,10,7.55,81,Good
6/12/2023,2012790,NRS_WA-10453,NRS18_WA_10360,7/4/2018,1,WA,PROB,,Y,WMT,BERW,WSA,6.07,8.84,10,6.47,8.24,4,72.7,Good
6/12/2023,2012791,NRS_WA-10382,NRS18_WA_10018,7/2/2018,1,WA,PROB,,Y,WMT,BERW,WSA,6.5,6.76,7.14,4.16,7.06,2.89,57.52,Good
6/12/2023,2012792,NRS_WA-10435,NRS18_WA_10032,7/1/2018,1,WA,PROB,,Y,WMT,BERW,WSA,5.8,7.83,7.14,4.95,10,0,59.53,Good
6/12/2023,2012793,NRS_DE-10050,NRS18_DE_10005,7/5/2018,1,DE,PROB,,Y,CPL,BERW,WSA,9.08,4.02,0,5.97,1.25,4.33,41.08,Fair
6/12/2023,2012794,NRS_OR-10545,NRS18_OR_10015,7/5/2018,1,OR,PROB,,Y,WMT,BERW,WSA,8.7,1.59,8.57,10,5.88,4.71,65.75,Good
6/12/2023,2012795,NRS_KY-10037,NRS18_KY_10001,7/5/2018,2,KY,PROB,,Y,SAP,BERW,WSA,6.29,5.18,3.33,0,3,4.01,36.35,Fair
6/12/2023,2012796,NRS_KY-10081,NRS18_KY_10020,7/5/2018,1,KY,PROB,,Y,SAP,BETB,WSA,0,5.61,3.33,0,0,0,14.9,Poor
6/12/2023,2012797,NRS_WI-10056,NRS18_WI_10001,7/5/2018,2,WI,PROB,,Y,UMW,BERW,WSA,0.2,0,0,0.01,0,0,0.35,Poor
6/12/2023,2012798,NRS_ID-10279,NRS18_ID_10016,7/5/2018,1,ID,PROB,,Y,XER,BETB,WSA,2.14,3.56,2.86,0,0.59,0,15.25,Poor
6/12/2023,2012799,NRS_RI-10071,NRS18_RI_10018,7/4/2018,1,RI,PROB,,Y,NAP,BERW,WSA,2.75,3.69,5.56,0.78,3.33,2.09,30.33,Poor
6/12/2023,2012800,NRS_RI-10072,NRS18_RI_10019,7/5/2018,1,RI,PROB,,Y,NAP,BERW,WSA,5.27,6.11,6.67,7.14,5.71,8.24,65.23,Good
6/12/2023,2012801,NRS_NV-10398,NRS18_NV_10012,7/5/2018,2,NV,PROB,,Y,XER,BERW,WSA,5.3,4.05,5.71,3.76,2.35,0,35.28,Poor
6/12/2023,2012802,NRS_WA-10381,NRS18_WA_10013,7/5/2018,2,WA,PROB,,Y,WMT,BERW,WSA,5.41,10,7.14,7.16,6.47,4.4,67.63,Good
6/12/2023,2012803,NRS_WA-10405,NRS18_WA_10016,7/6/2018,1,WA,PROB,,Y,WMT,BERW,WSA,10,0,8.57,9.31,4.71,6.81,65.67,Good
6/12/2023,2012804,NRS_MA-10097,NRS18_MA_10014,7/6/2018,1,MA,PROB,,Y,NAP,BERW,WSA,4.42,3.85,4.44,6.1,4.29,7.06,50.27,Fair
6/12/2023,2012805,NRS_WA-10340,NRS18_WA_10006,7/5/2018,1,WA,PROB,,Y,WMT,BETB,WSA,0,2.94,4.29,0,0,0,12.05,Poor
6/12/2023,2012806,NRS_WA-10437,NRS18_WA_10034,7/6/2018,1,WA,PROB,,Y,WMT,BETB,WSA,0,5.94,4.29,0,0,0,17.05,Poor
6/12/2023,2012807,NRS_IL-10048,NRS18_IL_10012,7/8/2018,1,IL,PROB,,Y,TPL,BETB,WSA,2.01,1.59,0,0.59,1,0,8.65,Poor
6/12/2023,2012808,NRS_RI-10075,NRS18_RI_10183,7/8/2018,1,RI,PROB,,Y,NAP,BERW,WSA,2.32,4.91,1.11,0.59,1.43,5.71,26.78,Poor
6/12/2023,2012809,NRS_IL-10088,NRS18_IL_10024,7/9/2018,1,IL,PROB,,Y,TPL,BETB,WSA,3.06,3.47,0,0.59,0,5.74,21.43,Poor
6/12/2023,2012810,NRS_WA-10452,NRS18_WA_10212,7/8/2018,1,WA,PROB,,Y,XER,BERW,WSA,9.18,7.2,1.43,5.62,10,8.11,69.23,Good
6/12/2023,2012811,NRS_RI-10085,NRS18_RI_10194,7/9/2018,1,RI,PROB,,Y,NAP,BERW,WSA,1.8,3.43,2.22,0.41,1.43,3.61,21.5,Poor
6/12/2023,2012812,NRS_CA-11205,NRS18_CA_10056,7/9/2018,1,CA,PROB,,Y,XER,BETB,WSA,0,8.24,8.57,0,3.53,0,33.9,Poor
